timestamp,station_code,equipment_code,equipment_type,equipment_name,status,health_score,load_percentage,equipment_temperature_c,runtime_hours,vibration_level,fault_code,data_source
2016-01-01 20:00:00,MAITRI,GEN-M01,GENERATOR,Diesel Generator 1,OPERATIONAL,93.19251798561152,85.09352517985612,68.82618705035972,4019.6,2.827338129496403,NONE,SIMULATED_OPERATIONAL
2016-01-01 20:00:00,MAITRI,GEN-M02,GENERATOR,Diesel Generator 2,WARNING,77.19251798561152,85.09352517985612,68.82618705035972,4019.6,3.127338129496403,PERF_DEGRADED,SIMULATED_OPERATIONAL
2016-01-01 20:00:00,MAITRI,HTR-M01,HEATING,Main Heating System,OPERATIONAL,91.0,45.0,49.9,4019.6,1.825,NONE,SIMULATED_OPERATIONAL
2016-01-01 20:00:00,MAITRI,COM-M01,COMMUNICATION,Satellite Communication System,OPERATIONAL,97.0,42.2863309352518,35.07435971223022,4019.6,1.757158273381295,NONE,SIMULATED_OPERATIONAL
2016-01-01 21:00:00,MAITRI,GEN-M01,GENERATOR,Diesel Generator 1,OPERATIONAL,93.2431654676259,84.46043165467626,68.64892086330936,4020.58,2.8115107913669064,NONE,SIMULATED_OPERATIONAL
2016-01-01 21:00:00,MAITRI,GEN-M02,GENERATOR,Diesel Generator 2,WARNING,77.2431654676259,84.46043165467626,68.64892086330936,4020.58,3.1115107913669062,PERF_DEGRADED,SIMULATED_OPERATIONAL
2016-01-01 21:00:00,MAITRI,HTR-M01,HEATING,Main Heating System,OPERATIONAL,91.0,45.66,50.0452,4020.58,1.8415,NONE,SIMULATED_OPERATIONAL
2016-01-01 21:00:00,MAITRI,COM-M01,COMMUNICATION,Satellite Communication System,OPERATIONAL,97.0,42.194244604316545,35.06330935251798,4020.58,1.7548561151079136,NONE,SIMULATED_OPERATIONAL
2016-01-01 22:00:00,MAITRI,GEN-M01,GENERATOR,Diesel Generator 1,OPERATIONAL,93.2115107913669,84.85611510791367,68.75971223021583,4021.56,2.8214028776978415,NONE,SIMULATED_OPERATIONAL
2016-01-01 22:00:00,MAITRI,GEN-M02,GENERATOR,Diesel Generator 2,WARNING,77.2115107913669,84.85611510791367,68.75971223021583,4021.56,3.1214028776978413,PERF_DEGRADED,SIMULATED_OPERATIONAL
2016-01-01 22:00:00,MAITRI,HTR-M01,HEATING,Main Heating System,OPERATIONAL,91.0,47.42,50.4324,4021.56,1.8855,NONE,SIMULATED_OPERATIONAL
2016-01-01 22:00:00,MAITRI,COM-M01,COMMUNICATION,Satellite Communication System,OPERATIONAL,97.0,42.25179856115108,35.07021582733813,4021.56,1.7562949640287768,NONE,SIMULATED_OPERATIONAL
2016-01-01 23:00:00,MAITRI,GEN-M01,GENERATOR,Diesel Generator 1,OPERATIONAL,93.35079136690648,83.11510791366906,68.27223021582734,4022.54,2.777877697841727,NONE,SIMULATED_OPERATIONAL
2016-01-01 23:00:00,MAITRI,GEN-M02,GENERATOR,Diesel Generator 2,WARNING,77.35079136690648,83.11510791366906,68.27223021582734,4022.54,3.0778776978417266,PERF_DEGRADED,SIMULATED_OPERATIONAL
2016-01-01 23:00:00,MAITRI,HTR-M01,HEATING,Main Heating System,OPERATIONAL,91.0,48.3,50.626,4022.54,1.9075,NONE,SIMULATED_OPERATIONAL
2016-01-01 23:00:00,MAITRI,COM-M01,COMMUNICATION,Satellite Communication System,OPERATIONAL,97.0,41.99856115107914,35.0398273381295,4022.54,1.7499640287769784,NONE,SIMULATED_OPERATIONAL
2016-01-02 00:00:00,MAITRI,GEN-M01,GENERATOR,Diesel Generator 1,OPERATIONAL,93.05323741007194,86.83453237410072,69.31366906474821,4023.52,2.8708633093525178,NONE,SIMULATED_OPERATIONAL
2016-01-02 00:00:00,MAITRI,GEN-M02,GENERATOR,Diesel Generator 2,WARNING,77.05323741007194,86.83453237410072,69.31366906474821,4023.52,3.1708633093525176,PERF_DEGRADED,SIMULATED_OPERATIONAL
2016-01-02 00:00:00,MAITRI,HTR-M01,HEATING,Main Heating System,OPERATIONAL,91.0,48.96,50.7712,4023.52,1.9240000000000002,NONE,SIMULATED_OPERATIONAL
2016-01-02 00:00:00,MAITRI,COM-M01,COMMUNICATION,Satellite Communication System,OPERATIONAL,97.0,42.539568345323744,35.10474820143885,4023.52,1.7634892086330936,NONE,SIMULATED_OPERATIONAL
2016-01-02 01:00:00,MAITRI,GEN-M01,GENERATOR,Diesel Generator 1,OPERATIONAL,93.2368345323741,84.53956834532374,68.67107913669065,4024.5,2.8134892086330936,NONE,SIMULATED_OPERATIONAL
2016-01-02 01:00:00,MAITRI,GEN-M02,GENERATOR,Diesel Generator 2,WARNING,77.2368345323741,84.53956834532374,68.67107913669065,4024.5,3.1134892086330934,PERF_DEGRADED,SIMULATED_OPERATIONAL
2016-01-02 01:00:00,MAITRI,HTR-M01,HEATING,Main Heating System,OPERATIONAL,91.0,49.620000000000005,50.9164,4024.5,1.9405000000000001,NONE,SIMULATED_OPERATIONAL
2016-01-02 01:00:00,MAITRI,COM-M01,COMMUNICATION,Satellite Communication System,OPERATIONAL,97.0,42.205755395683454,35.06469064748202,4024.5,1.7551438848920864,NONE,SIMULATED_OPERATIONAL
2016-01-02 02:00:00,MAITRI,GEN-M01,GENERATOR,Diesel Generator 1,OPERATIONAL,93.37611510791368,82.79856115107913,68.18359712230216,4025.48,2.769964028776978,NONE,SIMULATED_OPERATIONAL
2016-01-02 02:00:00,MAITRI,GEN-M02,GENERATOR,Diesel Generator 2,WARNING,77.37611510791368,82.79856115107913,68.18359712230216,4025.48,3.069964028776978,PERF_DEGRADED,SIMULATED_OPERATIONAL
2016-01-02 02:00:00,MAITRI,HTR-M01,HEATING,Main Heating System,OPERATIONAL,91.0,49.4,50.868,4025.48,1.935,NONE,SIMULATED_OPERATIONAL
2016-01-02 02:00:00,MAITRI,COM-M01,COMMUNICATION,Satellite Communication System,OPERATIONAL,97.0,41.95251798561151,35.03430215827338,4025.48,1.7488129496402878,NONE,SIMULATED_OPERATIONAL
2016-01-02 03:00:00,MAITRI,GEN-M01,GENERATOR,Diesel Generator 1,OPERATIONAL,93.15453237410073,85.568345323741,68.95913669064748,4026.46,2.8392086330935253,NONE,SIMULATED_OPERATIONAL
2016-01-02 03:00:00,MAITRI,GEN-M02,GENERATOR,Diesel Generator 2,WARNING,77.15453237410073,85.568345323741,68.95913669064748,4026.46,3.139208633093525,PERF_DEGRADED,SIMULATED_OPERATIONAL
2016-01-02 03:00:00,MAITRI,HTR-M01,HEATING,Main Heating System,OPERATIONAL,91.0,49.84,50.9648,4026.46,1.9460000000000002,NONE,SIMULATED_OPERATIONAL
2016-01-02 03:00:00,MAITRI,COM-M01,COMMUNICATION,Satellite Communication System,OPERATIONAL,97.0,42.35539568345324,35.08264748201439,4026.46,1.758884892086331,NONE,SIMULATED_OPERATIONAL
2016-01-02 04:00:00,MAITRI,GEN-M01,GENERATOR,Diesel Generator 1,OPERATIONAL,93.2431654676259,84.46043165467626,68.64892086330936,4027.44,2.8115107913669064,NONE,SIMULATED_OPERATIONAL
2016-01-02 04:00:00,MAITRI,GEN-M02,GENERATOR,Diesel Generator 2,WARNING,77.2431654676259,84.46043165467626,68.64892086330936,4027.44,3.1115107913669062,PERF_DEGRADED,SIMULATED_OPERATIONAL
2016-01-02 04:00:00,MAITRI,HTR-M01,HEATING,Main Heating System,OPERATIONAL,91.0,49.18,50.8196,4027.44,1.9295,NONE,SIMULATED_OPERATIONAL
2016-01-02 04:00:00,MAITRI,COM-M01,COMMUNICATION,Satellite Communication System,OPERATIONAL,97.0,42.194244604316545,35.06330935251798,4027.44,1.7548561151079136,NONE,SIMULATED_OPERATIONAL
2016-01-02 05:00:00,MAITRI,GEN-M01,GENERATOR,Diesel Generator 1,OPERATIONAL,93.2368345323741,84.53956834532374,68.67107913669065,4028.42,2.8134892086330936,NONE,SIMULATED_OPERATIONAL
2016-01-02 05:00:00,MAITRI,GEN-M02,GENERATOR,Diesel Generator 2,WARNING,77.2368345323741,84.53956834532374,68.67107913669065,4028.42,3.1134892086330934,PERF_DEGRADED,SIMULATED_OPERATIONAL
2016-01-02 05:00:00,MAITRI,HTR-M01,HEATING,Main Heating System,OPERATIONAL,91.0,48.52,50.6744,4028.42,1.913,NONE,SIMULATED_OPERATIONAL
2016-01-02 05:00:00,MAITRI,COM-M01,COMMUNICATION,Satellite Communication System,OPERATIONAL,97.0,42.205755395683454,35.06469064748202,4028.42,1.7551438848920864,NONE,SIMULATED_OPERATIONAL
2016-01-02 06:00:00,MAITRI,GEN-M01,GENERATOR,Diesel Generator 1,OPERATIONAL,93.19884892086331,85.01438848920864,68.80402877697843,4029.4,2.825359712230216,NONE,SIMULATED_OPERATIONAL
2016-01-02 06:00:00,MAITRI,GEN-M02,GENERATOR,Diesel Generator 2,WARNING,77.19884892086331,85.01438848920864,68.80402877697843,4029.4,3.1253597122302157,PERF_DEGRADED,SIMULATED_OPERATIONAL
2016-01-02 06:00:00,MAITRI,HTR-M01,HEATING,Main Heating System,OPERATIONAL,91.0,46.76,50.2872,4029.4,1.869,NONE,SIMULATED_OPERATIONAL
2016-01-02 06:00:00,MAITRI,COM-M01,COMMUNICATION,Satellite Communication System,OPERATIONAL,97.0,42.274820143884895,35.072978417266185,4029.4,1.7568705035971224,NONE,SIMULATED_OPERATIONAL
2016-01-02 07:00:00,MAITRI,GEN-M01,GENERATOR,Diesel Generator 1,OPERATIONAL,94.0,68.79136690647482,64.26158273381296,4030.38,2.4197841726618705,NONE,SIMULATED_OPERATIONAL
2016-01-02 07:00:00,MAITRI,GEN-M02,GENERATOR,Diesel Generator 2,WARNING,78.0,68.79136690647482,64.26158273381296,4030.38,2.7197841726618703,PERF_DEGRADED,SIMULATED_OPERATIONAL
2016-01-02 07:00:00,MAITRI,HTR-M01,HEATING,Main Heating System,OPERATIONAL,91.0,45.0,49.9,4030.38,1.825,NONE,SIMULATED_OPERATIONAL
2016-01-02 07:00:00,MAITRI,COM-M01,COMMUNICATION,Satellite Communication System,OPERATIONAL,97.0,39.91510791366906,34.789812949640286,4030.38,1.6978776978417265,NONE,SIMULATED_OPERATIONAL
2016-01-02 08:00:00,MAITRI,GEN-M01,GENERATOR,Diesel Generator 1,OPERATIONAL,93.2368345323741,84.53956834532374,68.67107913669065,4031.36,2.8134892086330936,NONE,SIMULATED_OPERATIONAL
2016-01-02 08:00:00,MAITRI,GEN-M02,GENERATOR,Diesel Generator 2,WARNING,77.2368345323741,84.53956834532374,68.67107913669065,4031.36,3.1134892086330934,PERF_DEGRADED,SIMULATED_OPERATIONAL
2016-01-02 08:00:00,MAITRI,HTR-M01,HEATING,Main Heating System,OPERATIONAL,91.0,45.0,49.9,4031.36,1.825,NONE,SIMULATED_OPERATIONAL
2016-01-02 08:00:00,MAITRI,COM-M01,COMMUNICATION,Satellite Communication System,OPERATIONAL,97.0,42.205755395683454,35.06469064748202,4031.36,1.7551438848920864,NONE,SIMULATED_OPERATIONAL
