timestamp,station_code,solar_generation_kw,wind_generation_kw,generator_generation_kw,total_generation_kw,total_consumption_kw,power_balance_kw,battery_level_kwh,battery_percentage,generator_load_pct,generator_efficiency_pct,data_source
2026-01-02 13:00:00,BHARATI,39.84444033442407,34.124131037723004,313.0845525249529,387.0531238971,387.0531238971,0.0,1440.0,72.0,39.135569065619116,42.0,SIMULATED_OPERATIONAL
2026-01-02 14:00:00,BHARATI,35.723547906108095,42.64161145605921,309.7924229490079,388.15758231117525,388.1575823111752,5.684341886080802e-14,1440.0,72.0,38.72405286862599,42.0,SIMULATED_OPERATIONAL
2026-01-02 15:00:00,BHARATI,29.16815472394509,56.179813980885186,307.7574950738054,393.1054637786357,393.1054637786356,5.684341886080802e-14,1440.0,72.0,38.46968688422567,42.0,SIMULATED_OPERATIONAL
2026-01-02 16:00:00,BHARATI,20.624999999999996,66.47124988638299,307.5162215267777,394.61247141316073,394.61247141316073,0.0,1440.0,72.0,38.439527690847214,42.0,SIMULATED_OPERATIONAL
2026-01-02 17:00:00,BHARATI,10.676285610478994,86.86719594022762,306.57997977471746,404.12346132542405,404.1234613254241,-5.684341886080802e-14,1440.0,72.0,38.32249747183968,42.0,SIMULATED_OPERATIONAL
2026-01-02 18:00:00,BHARATI,5.051668046482832e-15,113.31872729512023,334.61260704420897,447.93133433932917,447.93133433932917,0.0,1440.0,72.0,41.82657588052612,42.0,SIMULATED_OPERATIONAL
2026-01-02 19:00:00,BHARATI,0.0,106.94548285685364,330.26026696713325,437.2057498239869,437.2057498239869,0.0,1440.0,72.0,41.28253337089165,42.0,SIMULATED_OPERATIONAL
2026-01-02 20:00:00,BHARATI,0.0,92.83863992286771,349.49692257416416,442.3355624970319,442.33556249703184,5.684341886080802e-14,1440.0,72.0,43.68711532177051,42.0,SIMULATED_OPERATIONAL
2026-01-02 21:00:00,BHARATI,0.0,59.539071644652516,382.18255356932775,441.72162521398025,441.72162521398025,0.0,1440.0,72.0,47.77281919616596,42.0,SIMULATED_OPERATIONAL
2026-01-02 22:00:00,BHARATI,0.0,54.323235649944394,376.89692335197026,431.2201590019147,431.2201590019147,0.0,1440.0,72.0,47.11211541899628,42.0,SIMULATED_OPERATIONAL
2026-01-02 23:00:00,BHARATI,0.0,55.88383371986147,324.4995091723813,380.38334289224275,380.38334289224275,0.0,1440.0,72.0,40.56243864654766,42.0,SIMULATED_OPERATIONAL
2026-01-03 00:00:00,BHARATI,0.0,55.39008153397515,345.55071430858254,400.9407958425577,400.9407958425577,0.0,1440.0,72.0,43.19383928857282,42.0,SIMULATED_OPERATIONAL
2026-01-03 01:00:00,BHARATI,0.0,50.90114179250098,338.61198400982704,389.51312580232803,389.51312580232803,0.0,1440.0,72.0,42.32649800122838,42.0,SIMULATED_OPERATIONAL
2026-01-03 02:00:00,BHARATI,0.0,48.86555802796712,335.83674865361417,384.70230668158126,384.70230668158126,0.0,1440.0,72.0,41.97959358170178,42.0,SIMULATED_OPERATIONAL
2026-01-03 03:00:00,BHARATI,0.0,55.58891337352503,328.80302605861937,384.3919394321444,384.3919394321444,0.0,1440.0,72.0,41.10037825732742,42.0,SIMULATED_OPERATIONAL
2026-01-03 04:00:00,BHARATI,0.0,48.605317908141515,324.90774917769534,373.51306708583684,373.51306708583684,0.0,1440.0,72.0,40.61346864721192,42.0,SIMULATED_OPERATIONAL
2026-01-03 05:00:00,BHARATI,0.0,36.708639631985264,350.9032329399497,387.61187257193495,387.61187257193495,0.0,1440.0,72.0,43.862904117493706,42.0,SIMULATED_OPERATIONAL
2026-01-03 06:00:00,BHARATI,0.0,36.447333963205544,347.67778604514405,384.1251200083496,384.1251200083496,0.0,1440.0,72.0,43.459723255643006,42.0,SIMULATED_OPERATIONAL
2026-01-03 07:00:00,BHARATI,10.676285610478981,31.19034925200376,385.7495170123331,427.61615187481584,427.6161518748159,-5.684341886080802e-14,1440.0,72.0,48.21868962654164,42.0,SIMULATED_OPERATIONAL
2026-01-03 08:00:00,BHARATI,20.624999999999996,29.824990274091277,366.53788135913305,416.98787163322436,416.9878716332243,5.684341886080802e-14,1440.0,72.0,45.81723516989163,42.0,SIMULATED_OPERATIONAL
2026-01-03 09:00:00,BHARATI,29.168154723945086,30.608158577593244,363.0258953231012,422.80220862463955,422.80220862463955,0.0,1440.0,72.0,45.37823691538765,42.0,SIMULATED_OPERATIONAL
2026-01-03 10:00:00,BHARATI,35.723547906108095,31.6179541810215,353.1160804303721,420.4575825175017,420.4575825175017,0.0,1440.0,72.0,44.13951005379651,42.0,SIMULATED_OPERATIONAL
2026-01-03 11:00:00,BHARATI,39.84444033442407,30.668880739373403,307.0226710446477,377.53599211844517,377.53599211844517,0.0,1440.0,72.0,38.377833880580965,42.0,SIMULATED_OPERATIONAL
2026-01-03 12:00:00,BHARATI,41.25,29.71094924915685,317.58031889157513,388.541268140732,388.541268140732,0.0,1440.0,72.0,39.69753986144689,42.0,SIMULATED_OPERATIONAL
2026-01-03 13:00:00,BHARATI,39.84444033442407,29.402645539932937,307.7805420161175,377.02762789047455,377.02762789047455,0.0,1440.0,72.0,38.47256775201469,42.0,SIMULATED_OPERATIONAL
2026-01-03 14:00:00,BHARATI,35.723547906108095,27.914443942839874,322.7914352928555,386.4294271418035,386.42942714180344,5.684341886080802e-14,1440.0,72.0,40.34892941160694,42.0,SIMULATED_OPERATIONAL
2026-01-03 15:00:00,BHARATI,29.16815472394509,28.772480726333498,319.9717860612565,377.9124215115351,377.9124215115351,0.0,1440.0,72.0,39.996473257657065,42.0,SIMULATED_OPERATIONAL
2026-01-03 16:00:00,BHARATI,20.624999999999996,29.125355858093176,335.3041864711353,385.0545423292285,385.0545423292285,0.0,1440.0,72.0,41.913023308891916,42.0,SIMULATED_OPERATIONAL
2026-01-03 17:00:00,BHARATI,10.676285610478994,28.162065186543543,338.53929408259506,377.3776448796176,377.3776448796176,0.0,1440.0,72.0,42.31741176032438,42.0,SIMULATED_OPERATIONAL
2026-01-03 18:00:00,BHARATI,5.051668046482832e-15,31.13653495900403,386.21430910177406,417.3508440607781,417.3508440607781,0.0,1440.0,72.0,48.27678863772176,42.0,SIMULATED_OPERATIONAL
2026-01-03 19:00:00,BHARATI,0.0,32.307885367219995,386.85682333879924,419.16470870601927,419.16470870601927,0.0,1440.0,72.0,48.357102917349906,42.0,SIMULATED_OPERATIONAL
2026-01-03 20:00:00,BHARATI,0.0,36.86304263407916,395.5031952841946,432.3662379182737,432.3662379182737,0.0,1440.0,72.0,49.437899410524324,42.0,SIMULATED_OPERATIONAL
2026-01-03 21:00:00,BHARATI,0.0,33.03801667853147,381.89637041429853,414.93438709283,414.93438709283,0.0,1440.0,72.0,47.737046301787316,42.0,SIMULATED_OPERATIONAL
2026-01-03 22:00:00,BHARATI,0.0,31.6640722152905,390.7653011476763,422.4293733629668,422.4293733629668,0.0,1440.0,72.0,48.845662643459534,42.0,SIMULATED_OPERATIONAL
2026-01-03 23:00:00,BHARATI,0.0,31.752026895533707,345.9630911482714,377.71511804380515,377.71511804380515,0.0,1440.0,72.0,43.24538639353393,42.0,SIMULATED_OPERATIONAL
2026-01-04 00:00:00,BHARATI,0.0,31.584838686894997,347.07676986563155,378.66160855252656,378.66160855252656,0.0,1440.0,72.0,43.38459623320395,42.0,SIMULATED_OPERATIONAL
2026-01-04 01:00:00,BHARATI,0.0,36.611812570666835,353.3678060395015,389.9796186101683,389.9796186101683,0.0,1440.0,72.0,44.17097575493769,42.0,SIMULATED_OPERATIONAL
2026-01-04 02:00:00,BHARATI,0.0,49.194232704887,330.0846287672053,379.2788614720923,379.2788614720923,0.0,1440.0,72.0,41.26057859590066,42.0,SIMULATED_OPERATIONAL
2026-01-04 03:00:00,BHARATI,0.0,57.58336910568163,329.69814880742973,387.2815179131114,387.2815179131114,0.0,1440.0,72.0,41.21226860092872,42.0,SIMULATED_OPERATIONAL
2026-01-04 04:00:00,BHARATI,0.0,55.51534919645326,337.19084030655824,392.7061895030115,392.7061895030115,0.0,1440.0,72.0,42.14885503831978,42.0,SIMULATED_OPERATIONAL
2026-01-04 05:00:00,BHARATI,0.0,31.06060008574013,351.52499857861625,382.5855986643564,382.5855986643564,0.0,1440.0,72.0,43.940624822327024,42.0,SIMULATED_OPERATIONAL
2026-01-04 06:00:00,BHARATI,0.0,56.221006036001,337.98174285889127,394.20274889489224,394.20274889489224,0.0,1440.0,72.0,42.2477178573614,42.0,SIMULATED_OPERATIONAL
2026-01-04 07:00:00,BHARATI,10.676285610478981,56.69203501663465,356.7477849364317,424.1161055635453,424.1161055635453,0.0,1440.0,72.0,44.59347311705396,42.0,SIMULATED_OPERATIONAL
2026-01-04 08:00:00,BHARATI,20.624999999999996,37.01244279868511,367.6493839361882,425.28682673487333,425.28682673487333,0.0,1440.0,72.0,45.95617299202352,42.0,SIMULATED_OPERATIONAL
2026-01-04 09:00:00,BHARATI,29.168154723945086,28.930378205031445,356.706799965076,414.8053328940525,414.8053328940525,0.0,1440.0,72.0,44.5883499956345,42.0,SIMULATED_OPERATIONAL
2026-01-04 10:00:00,BHARATI,35.723547906108095,29.589901131637664,358.7481925603318,424.0616415980776,424.06164159807753,5.684341886080802e-14,1440.0,72.0,44.843524070041475,42.0,SIMULATED_OPERATIONAL
2026-01-04 11:00:00,BHARATI,39.84444033442407,33.886326457849634,310.18773284145425,383.91849963372795,383.91849963372795,0.0,1440.0,72.0,38.77346660518178,42.0,SIMULATED_OPERATIONAL
2026-01-04 12:00:00,BHARATI,41.25,38.322367167767105,304.67427749255216,384.24664466031925,384.24664466031925,0.0,1440.0,72.0,38.08428468656902,42.0,SIMULATED_OPERATIONAL
2026-01-04 13:00:00,BHARATI,39.84444033442407,55.47450891684611,297.44525261197816,392.76420186324833,392.76420186324833,0.0,1440.0,72.0,37.18065657649727,42.0,SIMULATED_OPERATIONAL
2026-01-04 14:00:00,BHARATI,35.723547906108095,65.14110631466883,304.94432757827127,405.8089817990482,405.8089817990482,0.0,1440.0,72.0,38.11804094728391,42.0,SIMULATED_OPERATIONAL
2026-01-04 15:00:00,BHARATI,29.16815472394509,70.71986013541114,289.4496822607278,389.33769712008404,389.337697120084,5.684341886080802e-14,1440.0,72.0,36.181210282590975,42.0,SIMULATED_OPERATIONAL
2026-01-04 16:00:00,BHARATI,20.624999999999996,66.74657707224517,301.2258359600588,388.59741303230396,388.597413032304,-5.684341886080802e-14,1440.0,72.0,37.65322949500735,42.0,SIMULATED_OPERATIONAL
2026-01-04 17:00:00,BHARATI,10.676285610478994,66.06867384699252,302.3894482834572,379.13440774092874,379.13440774092874,0.0,1440.0,72.0,37.79868103543215,42.0,SIMULATED_OPERATIONAL
2026-01-04 18:00:00,BHARATI,5.051668046482832e-15,59.402236780068655,368.7732705538223,428.17550733389095,428.17550733389095,0.0,1440.0,72.0,46.096658819227784,42.0,SIMULATED_OPERATIONAL
2026-01-04 19:00:00,BHARATI,0.0,52.47044731458092,383.7256482902674,436.1960956048483,436.1960956048483,0.0,1440.0,72.0,47.96570603628342,42.0,SIMULATED_OPERATIONAL
2026-01-04 20:00:00,BHARATI,0.0,50.60215734125861,378.439565512722,429.0417228539806,429.0417228539806,0.0,1440.0,72.0,47.30494568909025,42.0,SIMULATED_OPERATIONAL
2026-01-04 21:00:00,BHARATI,0.0,53.09356072052337,372.30913691868886,425.40269763921225,425.40269763921225,0.0,1440.0,72.0,46.53864211483611,42.0,SIMULATED_OPERATIONAL
2026-01-04 22:00:00,BHARATI,0.0,53.37924636771889,376.89901717820914,430.27826354592804,430.27826354592804,0.0,1440.0,72.0,47.112377147276135,42.0,SIMULATED_OPERATIONAL
2026-01-04 23:00:00,BHARATI,0.0,54.831959658881104,341.0498711466662,395.8818308055473,395.8818308055473,0.0,1440.0,72.0,42.631233893333274,42.0,SIMULATED_OPERATIONAL
2026-01-05 00:00:00,BHARATI,0.0,52.61196125212289,327.98560148756854,380.59756273969145,380.59756273969145,0.0,1440.0,72.0,40.99820018594607,42.0,SIMULATED_OPERATIONAL
2026-01-05 01:00:00,BHARATI,0.0,55.99881134739126,327.95443674429015,383.9532480916814,383.9532480916814,0.0,1440.0,72.0,40.99430459303627,42.0,SIMULATED_OPERATIONAL
2026-01-05 02:00:00,BHARATI,0.0,55.482675331854274,337.2999009895752,392.7825763214295,392.7825763214295,0.0,1440.0,72.0,42.1624876236969,42.0,SIMULATED_OPERATIONAL
2026-01-05 03:00:00,BHARATI,0.0,55.417366990731935,333.7608907277449,389.1782577184768,389.1782577184768,0.0,1440.0,72.0,41.7201113409681,42.0,SIMULATED_OPERATIONAL
2026-01-05 04:00:00,BHARATI,0.0,52.33704579167062,335.0802919168849,387.4173377085555,387.4173377085555,0.0,1440.0,72.0,41.88503648961061,42.0,SIMULATED_OPERATIONAL
2026-01-05 05:00:00,BHARATI,0.0,47.3638610906504,330.142917048197,377.5067781388474,377.5067781388474,0.0,1440.0,72.0,41.26786463102462,42.0,SIMULATED_OPERATIONAL
2026-01-05 06:00:00,BHARATI,0.0,39.639039377531425,342.22291688141183,381.8619562589433,381.8619562589433,0.0,1440.0,72.0,42.77786461017647,42.0,SIMULATED_OPERATIONAL
2026-01-05 07:00:00,BHARATI,10.676285610478981,40.93121453906962,371.5448993629494,423.15239951249805,423.15239951249805,0.0,1440.0,72.0,46.44311242036868,42.0,SIMULATED_OPERATIONAL
2026-01-05 08:00:00,BHARATI,20.624999999999996,38.298424919121395,365.45364032582063,424.377065244942,424.377065244942,0.0,1440.0,72.0,45.68170504072757,42.0,SIMULATED_OPERATIONAL
2026-01-05 09:00:00,BHARATI,29.168154723945086,38.018315459250125,360.42330807933894,427.6097782625342,427.6097782625341,5.684341886080802e-14,1440.0,72.0,45.052913509917374,42.0,SIMULATED_OPERATIONAL
2026-01-05 10:00:00,BHARATI,35.723547906108095,38.82280164411486,343.7424590283174,418.28880857854034,418.28880857854034,0.0,1440.0,72.0,42.967807378539675,42.0,SIMULATED_OPERATIONAL
2026-01-05 11:00:00,BHARATI,39.84444033442407,34.01010460540326,314.5269326867046,388.38147762653193,388.38147762653193,0.0,1440.0,72.0,39.31586658583807,42.0,SIMULATED_OPERATIONAL
2026-01-05 12:00:00,BHARATI,41.25,33.65597780409414,305.5595937279631,380.4655715320572,380.46557153205725,-5.684341886080802e-14,1440.0,72.0,38.194949215995386,42.0,SIMULATED_OPERATIONAL
2026-01-05 13:00:00,BHARATI,39.84444033442407,32.070340084617094,303.55335618510276,375.4681366041439,375.4681366041439,0.0,1440.0,72.0,37.944169523137845,42.0,SIMULATED_OPERATIONAL
2026-01-05 14:00:00,BHARATI,35.723547906108095,31.109693935563385,318.2935594002437,385.12680124191513,385.12680124191513,0.0,1440.0,72.0,39.78669492503046,42.0,SIMULATED_OPERATIONAL
2026-01-05 15:00:00,BHARATI,29.16815472394509,28.794888689629254,322.2621062916696,380.22514970524395,380.22514970524395,0.0,1440.0,72.0,40.2827632864587,42.0,SIMULATED_OPERATIONAL
2026-01-05 16:00:00,BHARATI,20.624999999999996,28.06832074408269,335.22950736308513,383.9228281071678,383.92282810716785,-5.684341886080802e-14,1440.0,72.0,41.90368842038564,42.0,SIMULATED_OPERATIONAL
2026-01-05 17:00:00,BHARATI,10.676285610478994,26.104804160879663,336.6718078485432,373.4528976199019,373.4528976199019,0.0,1440.0,72.0,42.083975981067894,42.0,SIMULATED_OPERATIONAL
2026-01-05 18:00:00,BHARATI,5.051668046482832e-15,27.830245500062965,390.32953283580315,418.1597783358661,418.1597783358661,0.0,1440.0,72.0,48.7911916044754,42.0,SIMULATED_OPERATIONAL
2026-01-05 19:00:00,BHARATI,0.0,27.820203982063944,397.4327437870335,425.25294776909743,425.25294776909743,0.0,1440.0,72.0,49.679092973379184,42.0,SIMULATED_OPERATIONAL
2026-01-05 20:00:00,BHARATI,0.0,27.298172123005216,382.95513824374035,410.25331036674555,410.25331036674555,0.0,1440.0,72.0,47.869392280467544,42.0,SIMULATED_OPERATIONAL
2026-01-05 21:00:00,BHARATI,0.0,30.677575340696578,392.9476179074654,423.625193248162,423.625193248162,0.0,1440.0,72.0,49.118452238433186,42.0,SIMULATED_OPERATIONAL
2026-01-05 22:00:00,BHARATI,0.0,33.15724428098306,393.03051140924356,426.1877556902266,426.1877556902266,0.0,1440.0,72.0,49.128813926155445,42.0,SIMULATED_OPERATIONAL
2026-01-05 23:00:00,BHARATI,0.0,32.96383418977031,347.9144527228975,380.8782869126678,380.8782869126678,0.0,1440.0,72.0,43.48930659036219,42.0,SIMULATED_OPERATIONAL
2026-01-06 00:00:00,BHARATI,0.0,32.49797613279662,348.9938296477705,381.4918057805671,381.4918057805671,0.0,1440.0,72.0,43.62422870597131,42.0,SIMULATED_OPERATIONAL
2026-01-06 01:00:00,BHARATI,0.0,32.53868714719867,343.30703206576914,375.8457192129678,375.8457192129678,0.0,1440.0,72.0,42.91337900822114,42.0,SIMULATED_OPERATIONAL
2026-01-06 02:00:00,BHARATI,0.0,39.5275454632605,353.2509198672483,392.77846533050877,392.77846533050877,0.0,1440.0,72.0,44.156364983406036,42.0,SIMULATED_OPERATIONAL
2026-01-06 03:00:00,BHARATI,0.0,52.667068061498526,338.7412252033364,391.4082932648349,391.4082932648349,0.0,1440.0,72.0,42.34265315041704,42.0,SIMULATED_OPERATIONAL
2026-01-06 04:00:00,BHARATI,0.0,46.27604050525772,344.74628351549916,391.02232402075686,391.02232402075686,0.0,1440.0,72.0,43.093285439437395,42.0,SIMULATED_OPERATIONAL
2026-01-06 05:00:00,BHARATI,0.0,41.485422341132065,343.8946475563468,385.38006989747885,385.38006989747885,0.0,1440.0,72.0,42.98683094454336,42.0,SIMULATED_OPERATIONAL
2026-01-06 06:00:00,BHARATI,0.0,36.227529016459584,346.56894553725704,382.7964745537166,382.7964745537166,0.0,1440.0,72.0,43.32111819215713,42.0,SIMULATED_OPERATIONAL
2026-01-06 07:00:00,BHARATI,10.676285610478981,32.079785307219474,380.96450028037316,423.72057119807164,423.72057119807164,0.0,1440.0,72.0,47.620562535046645,42.0,SIMULATED_OPERATIONAL
2026-01-06 08:00:00,BHARATI,20.624999999999996,30.19842847487098,363.54148534602365,414.3649138208946,414.3649138208946,0.0,1440.0,72.0,45.44268566825295,42.0,SIMULATED_OPERATIONAL
2026-01-06 09:00:00,BHARATI,29.168154723945086,31.980846568066617,360.2133433087262,421.3623446007379,421.3623446007379,0.0,1440.0,72.0,45.026667913590785,42.0,SIMULATED_OPERATIONAL
2026-01-06 10:00:00,BHARATI,35.723547906108095,36.86304263407916,354.4123526837175,426.9989432239047,426.9989432239047,0.0,1440.0,72.0,44.301544085464684,42.0,SIMULATED_OPERATIONAL
2026-01-06 11:00:00,BHARATI,39.84444033442407,39.15208808101992,317.34311991352416,396.33964832896817,396.33964832896817,0.0,1440.0,72.0,39.66788998919052,42.0,SIMULATED_OPERATIONAL
2026-01-06 12:00:00,BHARATI,41.25,39.127596882617496,307.472977349302,387.8505742319195,387.8505742319195,0.0,1440.0,72.0,38.43412216866275,42.0,SIMULATED_OPERATIONAL
2026-01-06 13:00:00,BHARATI,39.84444033442407,35.22308327021619,311.4033680276629,386.47089163230316,386.47089163230316,0.0,1440.0,72.0,38.92542100345786,42.0,SIMULATED_OPERATIONAL
2026-01-06 14:00:00,BHARATI,35.723547906108095,34.91580870240187,320.7108128412812,391.35016944979117,391.35016944979117,0.0,1440.0,72.0,40.08885160516015,42.0,SIMULATED_OPERATIONAL
2026-01-06 15:00:00,BHARATI,29.16815472394509,36.22191402374302,310.9324386735148,376.3225074212029,376.3225074212029,0.0,1440.0,72.0,38.86655483418935,42.0,SIMULATED_OPERATIONAL
2026-01-06 16:00:00,BHARATI,20.624999999999996,36.845849301380326,320.92243390189776,378.3932832032781,378.3932832032781,0.0,1440.0,72.0,40.11530423773722,42.0,SIMULATED_OPERATIONAL
2026-01-06 17:00:00,BHARATI,10.676285610478994,39.96292463727658,338.8789881966078,389.51819844436335,389.51819844436335,0.0,1440.0,72.0,42.35987352457598,42.0,SIMULATED_OPERATIONAL
2026-01-06 18:00:00,BHARATI,5.051668046482832e-15,39.515176989953815,380.4093084348617,419.92448542481554,419.92448542481554,0.0,1440.0,72.0,47.551163554357714,42.0,SIMULATED_OPERATIONAL
