timestamp,station_code,temperature_c,air_pressure_hpa,humidity_pct,wind_speed_source_unit,wind_direction_deg,wind_resource_index,data_source,total_consumption_kw,generator_load_pct,battery_percentage,fuel_percentage,fuel_consumption_rate_lph,estimated_runtime_hours,temperature_c_change_1h,temperature_c_rolling_6h_mean,total_consumption_kw_change_1h,total_consumption_kw_rolling_6h_mean,generator_load_pct_change_1h,generator_load_pct_rolling_6h_mean,battery_percentage_change_1h,battery_percentage_rolling_6h_mean,fuel_percentage_change_1h,fuel_percentage_rolling_6h_mean,fuel_consumption_rate_lph_change_1h,fuel_consumption_rate_lph_rolling_6h_mean,hours_since_timestamp_start
2026-01-01 10:00:00,BHARATI,5.198333333333333,979.8833333333333,41.708333333333336,3.8483333333333336,238.8563059158383,0.13207077712412868,DERIVED_ML_FEATURE,419.87990162159304,44.061535187524306,72.0,74.10398285499815,200.72477140983295,369.1820512959767,0.20999999999999996,4.984444444444445,-1.3446983389025604,410.92537746922056,-0.7474233055136494,44.03990335415648,0.0,72.0,-0.20072477140983835,74.6148063406569,-3.4049283917844093,200.6262263911573,10
2026-01-01 11:00:00,BHARATI,5.903333333333333,979.925,43.32666666666667,3.3833333333333333,78.64569480791647,0.11611246321437037,DERIVED_ML_FEATURE,377.22098474349093,38.36916892251253,72.0,73.92918997435115,174.7928806470015,422.95309569073896,0.7050000000000001,5.214722222222222,-42.658916878102104,408.08329420777153,-5.692366265011778,43.6588570011159,0.0,72.0,-0.17479288064700427,74.41591599209625,-25.931890762831443,198.89034856063907,11
2026-01-01 12:00:00,BHARATI,5.828333333333333,979.8299999999999,44.42666666666666,3.67,96.8238174160316,0.12595056354583425,DERIVED_ML_FEATURE,380.2968376966029,38.48374481669605,72.0,73.75387513685286,175.314837498282,420.6938567739631,-0.07500000000000018,5.381388888888889,3.075852953111962,406.267918926535,0.11457589418352399,43.03859170084608,0.0,72.0,-0.17531483749829135,74.21985129657017,0.5219568512804926,196.06469552607658,12
2026-01-01 13:00:00,BHARATI,5.732142857142857,979.7821428571427,44.94464285714286,3.355357142857143,61.982135248107966,0.11515234960228815,DERIVED_ML_FEATURE,379.2131902197624,38.62714102086856,72.0,73.57790704998001,175.96808687284565,418.13210768806806,-0.09619047619047638,5.46813492063492,-1.083647476840497,399.63819574251914,0.14339620417250387,41.72955404711947,0.0,72.0,-0.17596808687284238,74.02974999479996,0.653249374563643,190.10130177021094,13
2026-01-01 14:00:00,BHARATI,4.698333333333333,979.8216666666666,50.07666666666667,8.49,88.56586858967415,0.29136792493300623,DERIVED_ML_FEATURE,392.25806853852936,38.48743939634171,72.0,73.4025753816189,175.33166836111224,418.6498427108976,-1.0338095238095235,5.391468253968253,13.044878318766962,395.015597130079,-0.1397016245268432,40.47299797283018,0.0,72.0,-0.17533166836111036,73.84537300403484,-0.6364185117334102,184.37699076511527,14
2026-01-01 15:00:00,BHARATI,4.458333333333333,979.9583333333334,45.875,11.673333333333334,79.42473693804175,0.40061659721844833,DERIVED_ML_FEATURE,391.4048595324908,37.23730474681392,72.0,73.23293877110564,169.6366105132634,431.7047985663434,-0.2400000000000002,5.30313492063492,-0.8532090060385826,390.0456403920782,-1.2501346495277943,39.21105568179285,0.0,72.0,-0.1696366105132654,73.66674486148445,-5.69505784784883,178.6281425503896,15
2026-01-01 16:00:00,BHARATI,3.045,980.1616666666666,48.593333333333334,13.31,92.50005589489854,0.45678528632017823,DERIVED_ML_FEATURE,394.90684169442375,37.59428750054887,72.0,73.06167590582535,171.2628652802782,426.60547449242506,-1.413333333333333,4.944246031746032,3.501982161932972,385.88346373755,0.3569827537349539,38.13318106729694,0.0,72.0,-0.17126286528028345,73.49302703662231,1.6262547670147853,173.71782486213053,16
2026-01-01 17:00:00,BHARATI,2.645,980.49,46.251666666666665,13.806666666666667,89.55066526302028,0.4738303671270168,DERIVED_ML_FEATURE,394.431486995101,38.41225912462056,72.0,72.88668672536875,174.98918045660477,416.52110453448165,-0.3999999999999999,4.401190476190476,-0.475354699322736,388.751880779485,0.8179716240716886,38.14036276764828,0.0,72.0,-0.17498918045660616,73.31927649512525,3.7263151763265796,173.75054149706435,17
2026-01-01 18:00:00,BHARATI,2.21,981.2016666666666,48.961666666666666,14.608333333333333,88.66927395152715,0.5013427291004711,DERIVED_ML_FEATURE,430.1386858971533,43.60230609596708,72.0,72.68805399759823,198.63272777051668,365.94198153275033,-0.43500000000000005,3.7981349206349204,35.70719890205231,397.0588554795768,5.1900469713465185,38.99345631419345,0.0,72.0,-0.19863272777051577,73.14163963858282,23.64354731391191,177.63685654243682,18
2026-01-01 19:00:00,BHARATI,2.506666666666667,981.7333333333333,47.485,15.946666666666665,84.26682995505189,0.5472729300665495,DERIVED_ML_FEATURE,437.2177947858556,43.42721944762281,72.0,72.49021888678129,197.83511081694837,366.41735932230245,0.29666666666666686,3.2605555555555554,7.079108888702251,406.72628957392567,-0.17508664834426924,39.79346938531916,0.0,72.0,-0.19783511081693916,72.9603582780497,-0.7976169535683084,181.28136053312062,19
2026-01-01 20:00:00,BHARATI,2.1683333333333334,982.5866666666666,47.458333333333336,15.383333333333333,79.783214828567,0.5279399189500682,DERIVED_ML_FEATURE,438.94411879482595,44.095961207601476,72.0,72.28933728572444,200.88160105685117,359.86041979656443,-0.3383333333333334,2.8388888888888886,1.72632400897038,414.50729794997505,0.6687417599786656,40.72822302052912,0.0,72.0,-0.2008816010568495,72.77481859540062,3.046490239902795,185.5396826490771,20
2026-01-01 21:00:00,BHARATI,2.1166666666666667,983.2083333333334,46.71,15.595,81.31702586816749,0.535204097683184,DERIVED_ML_FEATURE,432.0283742358631,43.062448309080374,72.0,72.09316391009418,196.173375630255,367.49718802807587,-0.05166666666666675,2.448611111111111,-6.915744558962842,421.2778837338704,-1.0335128985211028,41.69908028090686,0.0,72.0,-0.19617337563026638,72.58485611856537,-4.708225426596158,189.96247683524237,21
2026-01-01 22:00:00,BHARATI,2.14,983.8883333333334,46.54833333333333,17.071666666666665,82.85007104583713,0.5858817540417712,DERIVED_ML_FEATURE,449.46842487326154,44.025077186532,72.0,71.89260522513332,200.558684960868,358.4616903484416,0.023333333333333428,2.2977777777777777,17.44005063739843,430.37148093034335,0.9626288774516283,42.770878561904055,0.0,72.0,-0.20055868496085338,72.3900110051167,4.385309330612984,194.84511344867403,22
2026-01-01 23:00:00,BHARATI,2.5033333333333334,984.7233333333334,49.18,17.586666666666666,73.35903879635975,0.6035560156837616,DERIVED_ML_FEATURE,397.5484343092172,37.09512828840879,72.0,71.723616307375,168.9889177583067,424.4279285222501,0.3633333333333333,2.274166666666667,-51.919990564044326,430.8909721493628,-6.9299488981232145,42.55135675586876,0.0,72.0,-0.1689889177583268,72.19616593545108,-31.56976720256128,193.84506966562432,23
2026-01-02 00:00:00,BHARATI,2.855737704918033,985.4262295081967,51.49016393442623,16.054098360655736,66.56056131031562,0.5509598734999575,DERIVED_ML_FEATURE,398.6168441227891,38.51461355009061,72.0,71.5481608456468,175.45546172819056,407.7853156631095,0.3524043715846994,2.381789617486339,1.0684098135718614,425.63733185363543,1.419485261681821,41.70340799822267,0.0,72.0,-0.17545546172819115,72.00618374345918,6.466543969883844,189.9821919919033,24
2026-01-02 01:00:00,BHARATI,3.425,985.4116666666666,49.925,19.553333333333335,63.06569356641495,0.6710499598182232,DERIVED_ML_FEATURE,413.17133562118795,37.29692476785673,72.0,71.37825263281546,169.90821283134733,420.0988960060822,0.569262295081967,2.5348451730418944,14.554491498398875,421.62958865952413,-1.2176887822338784,40.68169221826167,0.0,72.0,-0.16990821283134494,71.82085603446488,-5.547248896843229,185.32770899430315,25
2026-01-02 02:00:00,BHARATI,3.8116666666666665,985.775,48.266666666666666,17.951666666666664,67.34517224226664,0.6160824341290557,DERIVED_ML_FEATURE,394.628759363346,36.4136317855157,72.0,71.212368310237,165.8843225784604,429.28932163890767,0.3866666666666667,2.8087340619307835,-18.542576257841972,414.2436954209441,-0.8832929823410325,39.401303981247366,0.0,72.0,-0.16588432257846364,71.64136120521697,-4.023890252886929,179.49482924790468,26
2026-01-02 03:00:00,BHARATI,4.581666666666666,986.2116666666667,45.33833333333334,14.708333333333334,76.11674923402865,0.5047746245649353,DERIVED_ML_FEATURE,391.46368833134636,38.6906661968448,72.0,71.03611083089582,176.25747934118186,403.0246608337744,0.7699999999999996,3.2195673952641166,-3.1650710319996165,407.48291443685804,2.2770344113291046,38.672673629208106,0.0,72.0,-0.17625747934117442,71.46518569201724,10.373156762721464,176.17551319972583,27
2026-01-02 04:00:00,BHARATI,5.09,986.61,44.711666666666666,13.856666666666666,66.87592994341043,0.47554631485924886,DERIVED_ML_FEATURE,400.5502092389954,40.47432486541145,72.0,70.85172779539784,184.3830354979855,384.2638104098895,0.5083333333333337,3.711234061930783,9.08652090764906,399.3298784978137,1.7836586685666447,38.08088157568801,0.0,72.0,-0.18438303549798718,71.29170612039465,8.12555615680364,173.47957162257873,28
2026-01-02 05:00:00,BHARATI,5.805000000000001,986.6833333333333,43.18833333333334,15.281666666666666,60.53199059040287,0.524450825227863,DERIVED_ML_FEATURE,388.02329574567545,37.811559449041,72.0,70.67947513568554,172.25265971229788,410.32443419879115,0.7150000000000007,4.261511839708561,-12.526913493319967,397.74235540389003,-2.6627654163704477,38.20028676912671,0.0,72.0,-0.1722526597122993,71.11768259177974,-12.130375785687619,174.0235286149106,29
2026-01-02 06:00:00,BHARATI,6.111666666666666,986.8266666666666,43.325,14.095,58.948397017096624,0.48372566571622183,DERIVED_ML_FEATURE,387.9077583239092,38.71506361928293,72.0,70.50310651253102,176.3686231545111,399.7485791492823,0.30666666666666575,4.804166666666666,-0.11553742176624837,395.9575077707434,0.9035041702419306,38.233695113992106,0.0,72.0,-0.1763686231545165,70.94350686959378,4.1159634422132285,174.17572218596402,30
2026-01-02 07:00:00,BHARATI,6.181666666666667,987.0533333333333,46.19833333333334,11.206666666666667,53.713350470432374,0.384601085050949,DERIVED_ML_FEATURE,439.83994752728995,45.91390823574075,72.0,70.29394315279042,209.16335974059672,336.07197379105304,0.07000000000000028,5.2636111111111115,51.932189203380744,400.4022764217604,7.198844616457819,39.6698590253061,0.0,72.0,-0.20916335974060019,70.76278862292294,32.794736586085605,180.7182466708389,31
2026-01-02 08:00:00,BHARATI,6.473333333333333,987.015,43.36833333333333,9.75,50.33475419245974,0.3346098077852545,DERIVED_ML_FEATURE,416.0178842694578,42.612554827662485,72.0,70.09981929190884,194.12386088157353,361.10872189315086,0.2916666666666661,5.707222222222222,-23.822063257832156,403.967130572779,-3.3013534080782634,40.7030128656639,0.0,72.0,-0.19412386088157518,70.57736378653492,-15.039498859023183,185.42483638802443,32
2026-01-02 09:00:00,BHARATI,6.386666666666667,986.9266666666666,40.83833333333334,6.318333333333333,50.218187025153384,0.21683859509639314,DERIVED_ML_FEATURE,435.26363907031237,45.7954111750989,72.0,69.89119575211117,208.62353979767278,335.0110721920117,-0.086666666666666,6.008055555555555,19.24575480085457,411.2671223626067,3.182856347436413,41.88713702870625,0.0,72.0,-0.2086235397976708,70.38654460673747,14.499678916099242,190.81917979743957,33
2026-01-02 10:00:00,BHARATI,6.711666666666667,986.9733333333334,39.72833333333333,3.9883333333333337,13.746256882948671,0.1368754307743785,DERIVED_ML_FEATURE,425.63315234785614,44.73167791538524,72.0,69.68741810827441,203.77764383675498,341.9777400316817,0.3250000000000002,6.278333333333333,-9.630486722456226,415.4476128807501,-1.0637332597136577,42.596695870368556,0.0,72.0,-0.20377764383675867,70.1924929922169,-4.845895960917801,194.05161452056782,34
2026-01-02 11:00:00,BHARATI,6.488333333333333,986.9766666666667,42.556666666666665,4.86,216.53938812422726,0.16679011957295764,DERIVED_ML_FEATURE,381.2319716802657,38.3383130374574,72.0,69.512765793326,174.65231494841703,398.0065526978922,-0.2233333333333336,6.392222222222222,-44.40118066759044,414.31572553651523,-6.393364877927844,42.68448813510462,0.0,72.0,-0.1746523149484176,69.99804143515699,-29.125328888337947,194.45155705992102,35
2026-01-02 12:00:00,BHARATI,6.673333333333333,986.8616666666666,41.55833333333333,4.998333333333333,209.86574476678038,0.17153757496546637,DERIVED_ML_FEATURE,385.0465450059889,38.583859440524435,72.0,69.33699487809695,175.77091522905576,394.47365218381253,0.1849999999999996,6.485833333333333,3.814573325723188,413.8388566501951,0.24554640306703845,42.6626207719782,0.0,72.0,-0.17577091522905164,69.80368949608463,1.1186002806387307,194.35193907234512,36
2026-01-02 13:00:00,BHARATI,6.67,986.8,41.50333333333333,4.683333333333334,197.71932091677866,0.16072710425240433,DERIVED_ML_FEATURE,387.0531238971,39.135569065619116,72.0,69.15871061902023,178.2842590767093,387.91260079367817,-0.0033333333333329662,6.567222222222223,2.0065788911111326,405.04105271183016,0.5517096250946807,41.53289757695793,0.0,72.0,-0.17828425907671885,69.6144840737896,2.5133438476535446,189.20542229503056,37
2026-01-02 14:00:00,BHARATI,6.411666666666666,986.5849999999999,46.76,7.071666666666667,106.95593067410061,0.24269220759535642,DERIVED_ML_FEATURE,388.1575823111752,38.72405286862599,72.0,68.98230104484094,176.40957417929616,391.03490479904383,-0.25833333333333375,6.5569444444444445,1.104458414075168,400.3976690521163,-0.41151619699312647,40.884813917118514,0.0,72.0,-0.1764095741792886,69.42823103261162,-1.8746848974131467,186.25304117798433,38
2026-01-02 15:00:00,BHARATI,4.251666666666667,986.4583333333334,55.019999999999996,10.095,99.43347574708025,0.34644984713765586,DERIVED_ML_FEATURE,393.1054637786356,38.46968688422567,72.0,68.80705024903503,175.25079580591694,392.6204724641365,-2.1599999999999993,6.2011111111111115,4.947881467460434,393.37130650350355,-0.2543659844003159,39.66385986863964,0.0,72.0,-0.1752507958059084,69.24754011543226,-1.1587783733792207,180.69091717935837,39
2026-01-02 16:00:00,BHARATI,3.3116666666666665,986.45,53.54833333333333,12.065,99.63332378627234,0.41405818778759956,DERIVED_ML_FEATURE,394.61247141316073,38.439527690847214,72.0,68.63193684511005,175.11340392497064,391.92851778791413,-0.9400000000000004,5.634444444444444,1.5070076345251096,388.2011930143877,-0.030159193378459292,38.61516816454997,0.0,72.0,-0.17511340392498198,69.07162657157153,-0.1373918809462964,175.91354386072763,40
2026-01-02 17:00:00,BHARATI,2.5616666666666665,986.55,51.845,15.491666666666667,95.49840616231995,0.5316578057032377,DERIVED_ML_FEATURE,404.1234613254241,38.32249747183968,72.0,68.45735657884944,174.580266260603,392.12539907952936,-0.75,4.9799999999999995,9.51098991226337,392.0164412885808,-0.11703021900753185,38.61253223694701,0.0,72.0,-0.1745802662606053,68.89572503582544,-0.5331376643676435,175.90153574609198,41
2026-01-02 18:00:00,BHARATI,2.2916666666666665,986.7166666666667,48.031666666666666,19.351666666666667,90.20007738275052,0.6641289706315538,DERIVED_ML_FEATURE,447.93133433932917,41.82657588052612,72.0,68.26681328872705,190.54329012239677,358.2745592609186,-0.27,4.249722222222222,43.807873013905066,402.49723951080415,3.504078408686439,39.1529849769473,0.0,72.0,-0.1905432901223918,68.71736143759712,15.963023861793772,178.36359822831545,42
2026-01-02 19:00:00,BHARATI,1.3216666666666665,986.9966666666667,51.093333333333334,18.466666666666665,92.0499010938234,0.6337566957710461,DERIVED_ML_FEATURE,437.2057498239869,41.28253337089165,72.0,68.07874841448188,188.0648742451731,361.9960861257386,-0.97,3.358333333333333,-10.725584515342291,410.8560104986186,-0.5440425096344725,39.51081236115939,0.0,72.0,-0.18806487424517115,68.53736773684074,-2.478415877223682,179.99370075639277,43
2026-01-02 20:00:00,BHARATI,0.865,987.1433333333333,52.723333333333336,16.41,92.94998135572786,0.5631740457185669,DERIVED_ML_FEATURE,442.33556249703184,43.68711532177051,72.0,67.87972933357158,199.01908091028793,341.07146421889973,-0.45666666666666655,2.4338888888888888,5.129812673044967,419.88567386292806,2.404581950878864,40.33798943668347,0.0,72.0,-0.19901908091030407,68.35360578496251,10.954206665114839,183.76195187822472,44
2026-01-02 21:00:00,BHARATI,0.35500000000000004,987.4533333333333,56.32666666666667,10.761666666666667,98.76416155254913,0.36932915023408347,DERIVED_ML_FEATURE,441.72162521398025,47.77281919616596,72.0,67.66209760167793,217.63173189364497,310.9018019244726,-0.51,1.7844444444444445,-0.6139372830515981,427.9883674354855,4.085703874395449,41.88851148867352,0.0,72.0,-0.21763173189364693,68.16278034373632,18.612650983357042,190.82544122617938,45
2026-01-02 22:00:00,BHARATI,0.61,987.5383333333334,54.931666666666665,9.715,101.13048433110987,0.3334086443726921,DERIVED_ML_FEATURE,431.2201590019147,47.11211541899628,72.0,67.44747574254694,214.62185913098304,314.2619116973726,0.25499999999999995,1.3341666666666665,-10.501466212065566,434.08964870027785,-0.6607037771696795,43.333942776698365,0.0,72.0,-0.21462185913098608,67.9653701599758,-3.009872762661928,197.4101837605148,46
2026-01-02 23:00:00,BHARATI,1.165,987.5583333333333,50.765,10.035,109.27909359492219,0.34439070985897735,DERIVED_ML_FEATURE,380.38334289224275,40.56243864654766,72.0,67.26269129982379,184.78444272316156,364.00624591862805,0.555,1.101388888888889,-50.83681610967193,430.1329622947476,-6.5496767724486205,43.70726630581637,0.0,72.0,-0.18478444272315642,67.76625928013819,-29.83741640782148,199.11087983760788,47
2026-01-03 00:00:00,BHARATI,2.0655737704918034,987.2836065573771,48.226229508196724,9.934426229508198,97.50004402059471,0.3409391231910286,DERIVED_ML_FEATURE,400.9407958425577,43.19383928857282,72.0,67.06591936528694,196.7719345368317,340.83071614429633,0.9005737704918033,1.0637067395264117,20.55745295031494,422.301205878619,2.631400642025156,43.935143540490806,0.0,72.0,-0.19677193453684083,67.56611029289817,11.987491813670147,200.14898724001372,48
2026-01-03 01:00:00,BHARATI,2.9183333333333334,987.1783333333334,46.41,8.99,92.93147852172365,0.308527402255327,DERIVED_ML_FEATURE,389.51312580232803,42.32649800122838,72.0,66.87309865217024,192.82071311670705,346.8149120042643,0.8527595628415301,1.3298178506375227,-11.427670040229657,414.3524352083425,-0.8673412873444377,44.109137645546944,0.0,72.0,-0.1928207131167028,67.36516866584624,-3.9512214201246536,200.94162705193605,49
2026-01-03 02:00:00,BHARATI,3.518333333333333,987.02,46.1,8.541666666666666,88.57678038073232,0.29314107092297936,DERIVED_ML_FEATURE,384.70230668158126,41.97959358170178,72.0,66.68185828140916,191.24037076108584,348.6808669949399,0.5999999999999996,1.7720400728597447,-4.810819120746771,404.7468925724341,-0.3469044195266022,43.82455068886881,0.0,72.0,-0.19124037076107925,67.16552349048584,-1.5803423556212124,199.64517536040236,50
2026-01-03 03:00:00,BHARATI,4.013333333333334,986.6966666666667,45.48833333333334,9.975,60.0658469784164,0.34233157258029884,DERIVED_ML_FEATURE,384.3919394321444,41.10037825732742,72.0,66.49462322490356,187.2350565056027,355.1398144444912,0.49500000000000055,2.3817622950819675,-0.3103672494368652,395.19194494212815,-0.879215324374357,42.71247719906239,0.0,72.0,-0.18723505650559957,66.9709444276901,-4.0053142554831425,194.57906279572865,51
2026-01-03 04:00:00,BHARATI,4.298333333333333,986.5733333333334,46.63,8.483333333333333,39.66396588563475,0.29113913190204194,DERIVED_ML_FEATURE,373.51306708583684,40.61346864721192,72.0,66.30960631217738,185.01691272618763,358.39753963634155,0.28499999999999925,2.9964845173041894,-10.87887234630756,385.5740962894485,-0.4869096101155037,41.629369403765,0.0,72.0,-0.1850169127261836,66.78129952262852,-2.2181437794150725,189.6449050615961,52
2026-01-03 05:00:00,BHARATI,4.24,986.4883333333333,46.108333333333334,5.473333333333333,16.161813672434562,0.18783907842167105,DERIVED_ML_FEATURE,387.61187257193495,43.862904117493706,72.0,66.10978641564213,199.81989653524911,330.846865412024,-0.05833333333333268,3.50898451730419,14.098805486098115,386.7788512360639,3.2494354702817887,42.179446982256,0.0,72.0,-0.1998198965352458,66.58914870859824,14.802983809061487,192.15081403027736,53
2026-01-03 06:00:00,BHARATI,4.443333333333333,986.2633333333334,44.586666666666666,5.3966666666666665,10.321461860061618,0.1852079585655819,DERIVED_ML_FEATURE,384.1251200083496,43.459723255643006,72.0,65.91180323192198,197.98318372015146,332.91616991616866,0.20333333333333314,3.905277777777778,-3.4867525635853553,383.9762385970292,-0.4031808618507,42.2237609767677,0.0,72.0,-0.19798318372015444,66.39679601970408,-1.8367128150976555,192.35268889416398,54
2026-01-03 07:00:00,BHARATI,4.225,986.115,46.47833333333333,3.675,338.6220573882979,0.12612215831905746,DERIVED_ML_FEATURE,427.6161518748159,48.21868962654164,72.0,65.69214031251217,219.6629194098008,299.05885112069194,-0.2183333333333337,4.123055555555555,43.4910318664663,390.32674294244384,4.758966370898634,43.205792914319915,0.0,72.0,-0.21966291940981364,66.19996962976107,21.679735689649334,196.8263899430129,55
2026-01-03 08:00:00,BHARATI,4.468333333333334,985.815,44.99333333333333,3.145,340.5570299501482,0.10793311235739748,DERIVED_ML_FEATURE,416.9878716332243,45.81723516989163,72.0,65.48341735229377,208.7229602183952,313.7336557692352,0.24333333333333407,4.2813888888888885,-10.628280241591597,395.7076704343843,-2.401454456650008,43.84539984568489,0.0,72.0,-0.20872296021839531,66.0002294749085,-10.939959191405592,199.74015485256447,56
2026-01-03 09:00:00,BHARATI,4.528333333333333,985.6016666666667,44.144999999999996,3.455,8.217304278810559,0.11857198829723635,DERIVED_ML_FEATURE,422.80220862463955,45.37823691538765,72.0,65.27669427301257,206.7230792812104,315.76877869652424,0.05999999999999961,4.367222222222222,5.814336991415246,402.10938196646686,-0.43899825450397856,44.55837628869492,0.0,72.0,-0.20672307928120404,65.79724131626,-1.9998809371847983,202.98815864849908,57
2026-01-03 10:00:00,BHARATI,4.415,985.3783333333333,44.730000000000004,3.8316666666666666,357.8158853706805,0.13149879454671798,DERIVED_ML_FEATURE,420.4575825175017,44.13951005379651,72.0,65.07561428276749,201.079990245073,323.63048259279503,-0.11333333333333329,4.386666666666667,-2.344626107137856,409.9334678717443,-1.2387268615911395,45.14604985645902,0.0,72.0,-0.20107999024507706,65.59157597802502,-5.643089036137411,205.66533823498,58
2026-01-03 11:00:00,BHARATI,3.73,985.205,49.78,3.478333333333333,351.95699416943756,0.1193727639056113,DERIVED_ML_FEATURE,377.53599211844517,38.377833880580965,72.0,64.90078192842262,174.83235434486883,371.2172279073779,-0.685,4.301666666666667,-42.92159039905653,408.2541544628294,-5.761676173215548,44.23187148364023,0.0,72.0,-0.174832354344872,65.3900752301551,-26.24763590020416,201.50074786991664,59
2026-01-03 12:00:00,BHARATI,3.6616666666666666,984.9666666666667,50.20333333333333,3.0983333333333336,352.52642325359795,0.10633156114064755,DERIVED_ML_FEATURE,388.541268140732,39.69753986144689,72.0,64.71993758016491,180.8443482577025,357.8764733523176,-0.06833333333333336,4.171388888888889,11.005276022286807,408.99017915155974,1.3197059808659262,43.604840917940884,0.0,72.0,-0.18084434825770757,65.19143095486224,6.011993912833674,198.6442752928418,60
