timestamp,station_code,crew_count,crew_capacity,crew_utilization_pct,crew_on_duty,crew_off_duty,water_consumption_lph,food_consumption_kg_day,network_latency_ms,bandwidth_usage_pct,connection_uptime_pct,communication_status,data_source
2026-01-01 21:00:00,BHARATI,30,45,66.66666666666667,20,10,96.0,54.0,931.6836879148656,48.333333333333336,98.62959180463363,NORMAL,SIMULATED_OPERATIONAL
2026-01-01 22:00:00,BHARATI,30,45,66.66666666666667,20,10,96.0,54.0,977.2935786375941,48.333333333333336,98.52823649191646,NORMAL,SIMULATED_OPERATIONAL
2026-01-01 23:00:00,BHARATI,30,45,66.66666666666667,20,10,96.0,54.0,993.2004141153855,48.333333333333336,98.49288796863247,NORMAL,SIMULATED_OPERATIONAL
2026-01-02 00:00:00,BHARATI,30,45,66.66666666666667,20,10,96.0,54.0,945.8638861499617,48.333333333333336,98.59808025300009,NORMAL,SIMULATED_OPERATIONAL
2026-01-02 01:00:00,BHARATI,30,45,66.66666666666667,20,10,96.0,54.0,1053.9449638364008,48.333333333333336,98.35790008036355,NORMAL,SIMULATED_OPERATIONAL
2026-01-02 02:00:00,BHARATI,30,45,66.66666666666667,20,10,96.0,54.0,1004.4741907161501,48.333333333333336,98.4678351317419,NORMAL,SIMULATED_OPERATIONAL
2026-01-02 03:00:00,BHARATI,30,45,66.66666666666667,20,10,96.0,54.0,904.2971621084417,48.333333333333336,98.69045075087013,NORMAL,SIMULATED_OPERATIONAL
2026-01-02 04:00:00,BHARATI,30,45,66.66666666666667,20,10,96.0,54.0,877.9916833733239,48.333333333333336,98.7489073702815,NORMAL,SIMULATED_OPERATIONAL
2026-01-02 05:00:00,BHARATI,30,45,66.66666666666667,20,10,96.0,54.0,922.0057427050767,48.333333333333336,98.65109834954427,NORMAL,SIMULATED_OPERATIONAL
2026-01-02 06:00:00,BHARATI,30,45,66.66666666666667,20,10,96.0,54.0,885.3530991445996,48.333333333333336,98.73254866856756,NORMAL,SIMULATED_OPERATIONAL
2026-01-02 07:00:00,BHARATI,30,45,66.66666666666667,20,10,96.0,54.0,796.1409765458541,48.333333333333336,98.93079782989811,NORMAL,SIMULATED_OPERATIONAL
2026-01-02 08:00:00,BHARATI,30,45,66.66666666666667,20,10,96.0,54.0,751.1488270067291,48.333333333333336,99.03078038442949,NORMAL,SIMULATED_OPERATIONAL
2026-01-02 09:00:00,BHARATI,30,45,66.66666666666667,20,10,96.0,54.0,645.1547355867538,48.333333333333336,99.26632280980722,NORMAL,SIMULATED_OPERATIONAL
2026-01-02 10:00:00,BHARATI,30,45,66.66666666666667,20,10,96.0,54.0,573.1878876969406,48.333333333333336,99.42624913845124,NORMAL,SIMULATED_OPERATIONAL
2026-01-02 11:00:00,BHARATI,30,45,66.66666666666667,20,10,96.0,54.0,600.1111076156619,48.333333333333336,99.36641976085409,NORMAL,SIMULATED_OPERATIONAL
2026-01-02 12:00:00,BHARATI,30,45,66.66666666666667,20,10,96.0,54.0,604.3838174689197,48.333333333333336,99.35692485006906,NORMAL,SIMULATED_OPERATIONAL
2026-01-02 13:00:00,BHARATI,30,45,66.66666666666667,20,10,96.0,54.0,594.6543938271639,48.333333333333336,99.3785457914952,NORMAL,SIMULATED_OPERATIONAL
2026-01-02 14:00:00,BHARATI,30,45,66.66666666666667,20,10,96.0,54.0,668.4229868358208,48.333333333333336,99.2146155848093,NORMAL,SIMULATED_OPERATIONAL
2026-01-02 15:00:00,BHARATI,30,45,66.66666666666667,20,10,96.0,54.0,761.8048624238902,48.333333333333336,99.00710030572469,NORMAL,SIMULATED_OPERATIONAL
2026-01-02 16:00:00,BHARATI,30,45,66.66666666666667,20,10,96.0,54.0,822.6523690088396,48.333333333333336,98.8718836244248,NORMAL,SIMULATED_OPERATIONAL
2026-01-02 17:00:00,BHARATI,30,45,66.66666666666667,20,10,96.0,54.0,928.492025132914,48.333333333333336,98.63668438859352,NORMAL,SIMULATED_OPERATIONAL
2026-01-02 18:00:00,BHARATI,30,45,66.66666666666667,20,10,96.0,54.0,1047.7160735683983,48.333333333333336,98.3717420587369,NORMAL,SIMULATED_OPERATIONAL
2026-01-02 19:00:00,BHARATI,30,45,66.66666666666667,20,10,96.0,54.0,1020.3810261939415,48.333333333333336,98.4324866084579,NORMAL,SIMULATED_OPERATIONAL
2026-01-02 20:00:00,BHARATI,30,45,66.66666666666667,20,10,96.0,54.0,956.8566411467102,48.333333333333336,98.57365190856287,NORMAL,SIMULATED_OPERATIONAL
2026-01-02 21:00:00,BHARATI,30,45,66.66666666666667,20,10,96.0,54.0,782.3962352106751,48.333333333333336,98.96134169953183,NORMAL,SIMULATED_OPERATIONAL
2026-01-02 22:00:00,BHARATI,30,45,66.66666666666667,20,10,96.0,54.0,750.0677799354229,48.333333333333336,99.03318271125463,NORMAL,SIMULATED_OPERATIONAL
2026-01-02 23:00:00,BHARATI,30,45,66.66666666666667,20,10,96.0,54.0,759.9516388730797,48.333333333333336,99.01121858028205,NORMAL,SIMULATED_OPERATIONAL
2026-01-03 00:00:00,BHARATI,30,45,66.66666666666667,20,10,96.0,54.0,756.8452108719257,48.333333333333336,99.01812175361795,NORMAL,SIMULATED_OPERATIONAL
2026-01-03 01:00:00,BHARATI,30,45,66.66666666666667,20,10,96.0,54.0,727.6746620297943,48.333333333333336,99.08294519548934,NORMAL,SIMULATED_OPERATIONAL
2026-01-03 02:00:00,BHARATI,30,45,66.66666666666667,20,10,96.0,54.0,713.8269638306815,48.333333333333336,99.11371785815405,NORMAL,SIMULATED_OPERATIONAL
2026-01-03 03:00:00,BHARATI,30,45,66.66666666666667,20,10,96.0,54.0,758.0984153222689,48.333333333333336,99.0153368548394,NORMAL,SIMULATED_OPERATIONAL
2026-01-03 04:00:00,BHARATI,30,45,66.66666666666667,20,10,96.0,54.0,712.0252187118377,48.333333333333336,99.11772173619592,NORMAL,SIMULATED_OPERATIONAL
2026-01-03 05:00:00,BHARATI,30,45,66.66666666666667,20,10,96.0,54.0,619.055170579504,48.333333333333336,99.32432184315667,NORMAL,SIMULATED_OPERATIONAL
2026-01-03 06:00:00,BHARATI,30,45,66.66666666666667,20,10,96.0,54.0,616.6871627090237,48.333333333333336,99.32958408286883,NORMAL,SIMULATED_OPERATIONAL
2026-01-03 07:00:00,BHARATI,30,45,66.66666666666667,20,10,96.0,54.0,563.5099424871518,48.333333333333336,99.44775568336189,NORMAL,SIMULATED_OPERATIONAL
2026-01-03 08:00:00,BHARATI,30,45,66.66666666666667,20,10,96.0,54.0,547.1398011216577,48.333333333333336,99.4841337752852,NORMAL,SIMULATED_OPERATIONAL
2026-01-03 09:00:00,BHARATI,30,45,66.66666666666667,20,10,96.0,54.0,556.7147894675127,48.333333333333336,99.46285602340554,NORMAL,SIMULATED_OPERATIONAL
2026-01-03 10:00:00,BHARATI,30,45,66.66666666666667,20,10,96.0,54.0,568.3489150920461,48.333333333333336,99.43700241090657,NORMAL,SIMULATED_OPERATIONAL
2026-01-03 11:00:00,BHARATI,30,45,66.66666666666667,20,10,96.0,54.0,557.4354875150502,48.333333333333336,99.46125447218878,NORMAL,SIMULATED_OPERATIONAL
2026-01-03 12:00:00,BHARATI,30,45,66.66666666666667,20,10,96.0,54.0,545.6984050265828,48.333333333333336,99.4873368777187,NORMAL,SIMULATED_OPERATIONAL
2026-01-03 13:00:00,BHARATI,30,45,66.66666666666667,20,10,96.0,54.0,541.7345657651267,48.333333333333336,99.49614540941083,NORMAL,SIMULATED_OPERATIONAL
2026-01-03 14:00:00,BHARATI,30,45,66.66666666666667,20,10,96.0,54.0,520.885800818507,48.333333333333336,99.5424759981811,NORMAL,SIMULATED_OPERATIONAL
2026-01-03 15:00:00,BHARATI,30,45,66.66666666666667,20,10,96.0,54.0,533.2921029225449,48.333333333333336,99.5149064379499,NORMAL,SIMULATED_OPERATIONAL
2026-01-03 16:00:00,BHARATI,30,45,66.66666666666667,20,10,96.0,54.0,538.0795970954724,48.333333333333336,99.50426756201007,NORMAL,SIMULATED_OPERATIONAL
2026-01-03 17:00:00,BHARATI,30,45,66.66666666666667,20,10,96.0,54.0,524.5922479201283,48.333333333333336,99.53423944906639,NORMAL,SIMULATED_OPERATIONAL
2026-01-03 18:00:00,BHARATI,30,45,66.66666666666667,20,10,96.0,54.0,562.8922013035482,48.333333333333336,99.44912844154767,NORMAL,SIMULATED_OPERATIONAL
2026-01-03 19:00:00,BHARATI,30,45,66.66666666666667,20,10,96.0,54.0,575.9162445911896,48.333333333333336,99.42018612313069,NORMAL,SIMULATED_OPERATIONAL
2026-01-03 20:00:00,BHARATI,30,45,66.66666666666667,20,10,96.0,54.0,620.445088242612,48.333333333333336,99.32123313723864,NORMAL,SIMULATED_OPERATIONAL
2026-01-03 21:00:00,BHARATI,30,45,66.66666666666667,20,10,96.0,54.0,583.638009386234,48.333333333333336,99.40302664580837,NORMAL,SIMULATED_OPERATIONAL
2026-01-03 22:00:00,BHARATI,30,45,66.66666666666667,20,10,96.0,54.0,568.8636994117159,48.333333333333336,99.43585844575175,NORMAL,SIMULATED_OPERATIONAL
2026-01-03 23:00:00,BHARATI,30,45,66.66666666666667,20,10,96.0,54.0,569.8417896190881,48.333333333333336,99.43368491195758,NORMAL,SIMULATED_OPERATIONAL
2026-01-04 00:00:00,BHARATI,30,45,66.66666666666667,20,10,96.0,54.0,567.9784391636282,48.333333333333336,99.4378256907475,NORMAL,SIMULATED_OPERATIONAL
2026-01-04 01:00:00,BHARATI,30,45,66.66666666666667,20,10,96.0,54.0,618.1800372360656,48.333333333333336,99.32626658391986,NORMAL,SIMULATED_OPERATIONAL
2026-01-04 02:00:00,BHARATI,30,45,66.66666666666667,20,10,96.0,54.0,716.0920148372278,48.333333333333336,99.10868441147284,NORMAL,SIMULATED_OPERATIONAL
2026-01-04 03:00:00,BHARATI,30,45,66.66666666666667,20,10,96.0,54.0,770.5047174263068,48.333333333333336,98.9877672946082,NORMAL,SIMULATED_OPERATIONAL
2026-01-04 04:00:00,BHARATI,30,45,66.66666666666667,20,10,96.0,54.0,757.6351094345664,48.333333333333336,99.01636642347874,NORMAL,SIMULATED_OPERATIONAL
2026-01-04 05:00:00,BHARATI,30,45,66.66666666666667,20,10,96.0,54.0,562.0170679601098,48.333333333333336,99.45107318231086,NORMAL,SIMULATED_OPERATIONAL
2026-01-04 06:00:00,BHARATI,30,45,66.66666666666667,20,10,96.0,54.0,762.062254583725,48.333333333333336,99.00652832314728,NORMAL,SIMULATED_OPERATIONAL
2026-01-04 07:00:00,BHARATI,30,45,66.66666666666667,20,10,96.0,54.0,764.9965252058419,48.333333333333336,99.0000077217648,NORMAL,SIMULATED_OPERATIONAL
2026-01-04 08:00:00,BHARATI,30,45,66.66666666666667,20,10,96.0,54.0,621.783527473753,48.333333333333336,99.3182588278361,NORMAL,SIMULATED_OPERATIONAL
2026-01-04 09:00:00,BHARATI,30,45,66.66666666666667,20,10,96.0,54.0,535.4541970651574,48.333333333333336,99.51010178429965,NORMAL,SIMULATED_OPERATIONAL
2026-01-04 10:00:00,BHARATI,30,45,66.66666666666667,20,10,96.0,54.0,544.154052067574,48.333333333333336,99.49076877318318,NORMAL,SIMULATED_OPERATIONAL
2026-01-04 11:00:00,BHARATI,30,45,66.66666666666667,20,10,96.0,54.0,592.2863859566836,48.333333333333336,99.38380803120737,NORMAL,SIMULATED_OPERATIONAL
2026-01-04 12:00:00,BHARATI,30,45,66.66666666666667,20,10,96.0,54.0,633.2632178023855,48.333333333333336,99.2927484048836,NORMAL,SIMULATED_OPERATIONAL
2026-01-04 13:00:00,BHARATI,30,45,66.66666666666667,20,10,96.0,54.0,757.3777172747315,48.333333333333336,99.01693840605616,NORMAL,SIMULATED_OPERATIONAL
2026-01-04 14:00:00,BHARATI,30,45,66.66666666666667,20,10,96.0,54.0,815.1365179416631,48.333333333333336,98.8885855156852,NORMAL,SIMULATED_OPERATIONAL
2026-01-04 15:00:00,BHARATI,30,45,66.66666666666667,20,10,96.0,54.0,846.0750555538074,48.333333333333336,98.81983320988043,NORMAL,SIMULATED_OPERATIONAL
2026-01-04 16:00:00,BHARATI,30,45,66.66666666666667,20,10,96.0,54.0,824.1967219678485,48.333333333333336,98.86845172896034,NORMAL,SIMULATED_OPERATIONAL
2026-01-04 17:00:00,BHARATI,30,45,66.66666666666667,20,10,96.0,54.0,820.3873180022933,48.333333333333336,98.87691707110602,NORMAL,SIMULATED_OPERATIONAL
2026-01-04 18:00:00,BHARATI,30,45,66.66666666666667,20,10,96.0,54.0,781.5725802992038,48.333333333333336,98.96317204377955,NORMAL,SIMULATED_OPERATIONAL
2026-01-04 19:00:00,BHARATI,30,45,66.66666666666667,20,10,96.0,54.0,738.0733052871207,48.333333333333336,99.05983709936196,NORMAL,SIMULATED_OPERATIONAL
2026-01-04 20:00:00,BHARATI,30,45,66.66666666666667,20,10,96.0,54.0,725.6670031830828,48.333333333333336,99.08740665959316,NORMAL,SIMULATED_OPERATIONAL
2026-01-04 21:00:00,BHARATI,30,45,66.66666666666667,20,10,96.0,54.0,742.1401014125107,48.333333333333336,99.05079977463886,NORMAL,SIMULATED_OPERATIONAL
2026-01-04 22:00:00,BHARATI,30,45,66.66666666666667,20,10,96.0,54.0,743.9933249633214,48.333333333333336,99.0466815000815,NORMAL,SIMULATED_OPERATIONAL
2026-01-04 23:00:00,BHARATI,30,45,66.66666666666667,20,10,96.0,54.0,753.3109211493415,48.333333333333336,99.02597573077924,NORMAL,SIMULATED_OPERATIONAL
2026-01-05 00:00:00,BHARATI,30,45,66.66666666666667,20,10,96.0,54.0,738.9999170625259,48.333333333333336,99.05777796208328,NORMAL,SIMULATED_OPERATIONAL
2026-01-05 01:00:00,BHARATI,30,45,66.66666666666667,20,10,96.0,54.0,760.6723369206171,48.333333333333336,99.0096170290653,NORMAL,SIMULATED_OPERATIONAL
2026-01-05 02:00:00,BHARATI,30,45,66.66666666666667,20,10,96.0,54.0,757.4291957066985,48.333333333333336,99.01682400954067,NORMAL,SIMULATED_OPERATIONAL
2026-01-05 03:00:00,BHARATI,30,45,66.66666666666667,20,10,96.0,54.0,757.0173682509628,48.333333333333336,99.01773918166452,NORMAL,SIMULATED_OPERATIONAL
2026-01-05 04:00:00,BHARATI,30,45,66.66666666666667,20,10,96.0,54.0,737.1981719436824,48.333333333333336,99.06178184012515,NORMAL,SIMULATED_OPERATIONAL
2026-01-05 05:00:00,BHARATI,30,45,66.66666666666667,20,10,96.0,54.0,703.3253637094211,48.333333333333336,99.1370547473124,NORMAL,SIMULATED_OPERATIONAL
2026-01-05 06:00:00,BHARATI,30,45,66.66666666666667,20,10,96.0,54.0,644.3825591072493,48.333333333333336,99.26803875753944,NORMAL,SIMULATED_OPERATIONAL
2026-01-05 07:00:00,BHARATI,30,45,66.66666666666667,20,10,96.0,54.0,654.9356376604767,48.333333333333336,99.24458747186561,NORMAL,SIMULATED_OPERATIONAL
2026-01-05 08:00:00,BHARATI,30,45,66.66666666666667,20,10,96.0,54.0,633.0573040745178,48.333333333333336,99.29320599094552,NORMAL,SIMULATED_OPERATIONAL
2026-01-05 09:00:00,BHARATI,30,45,66.66666666666667,20,10,96.0,54.0,630.6378177720704,48.333333333333336,99.29858262717318,NORMAL,SIMULATED_OPERATIONAL
2026-01-05 10:00:00,BHARATI,30,45,66.66666666666667,20,10,96.0,54.0,637.5359276556435,48.333333333333336,99.28325349409857,NORMAL,SIMULATED_OPERATIONAL
2026-01-05 11:00:00,BHARATI,30,45,66.66666666666667,20,10,96.0,54.0,593.5218683238907,48.333333333333336,99.3810625148358,NORMAL,SIMULATED_OPERATIONAL
2026-01-05 12:00:00,BHARATI,30,45,66.66666666666667,20,10,96.0,54.0,589.9698565181703,48.333333333333336,99.38895587440408,NORMAL,SIMULATED_OPERATIONAL
2026-01-05 13:00:00,BHARATI,30,45,66.66666666666667,20,10,96.0,54.0,573.3423229928414,48.333333333333336,99.4259059489048,NORMAL,SIMULATED_OPERATIONAL
2026-01-05 14:00:00,BHARATI,30,45,66.66666666666667,20,10,96.0,54.0,562.5833307117464,48.333333333333336,99.44981482064057,NORMAL,SIMULATED_OPERATIONAL
2026-01-05 15:00:00,BHARATI,30,45,66.66666666666667,20,10,96.0,54.0,533.6009735143466,48.333333333333336,99.514220058857,NORMAL,SIMULATED_OPERATIONAL
2026-01-05 16:00:00,BHARATI,30,45,66.66666666666667,20,10,96.0,54.0,523.2023302570203,48.333333333333336,99.53732815498441,NORMAL,SIMULATED_OPERATIONAL
2026-01-05 17:00:00,BHARATI,30,45,66.66666666666667,20,10,96.0,54.0,488.6603024071886,48.333333333333336,99.61408821687291,NORMAL,SIMULATED_OPERATIONAL
2026-01-05 18:00:00,BHARATI,30,45,66.66666666666667,20,10,96.0,54.0,519.5988400193329,48.333333333333336,99.54533591106815,NORMAL,SIMULATED_OPERATIONAL
2026-01-05 19:00:00,BHARATI,30,45,66.66666666666667,20,10,96.0,54.0,519.4444047234321,48.333333333333336,99.54567910061459,NORMAL,SIMULATED_OPERATIONAL
2026-01-05 20:00:00,BHARATI,30,45,66.66666666666667,20,10,96.0,54.0,511.1048987447842,48.333333333333336,99.56421133612271,NORMAL,SIMULATED_OPERATIONAL
2026-01-05 21:00:00,BHARATI,30,45,66.66666666666667,20,10,96.0,54.0,557.5384443789841,48.333333333333336,99.46102567915781,NORMAL,SIMULATED_OPERATIONAL
2026-01-05 22:00:00,BHARATI,30,45,66.66666666666667,20,10,96.0,54.0,584.873491753441,48.333333333333336,99.4002811294368,NORMAL,SIMULATED_OPERATIONAL
2026-01-05 23:00:00,BHARATI,30,45,66.66666666666667,20,10,96.0,54.0,582.8658329067296,48.333333333333336,99.4047425935406,NORMAL,SIMULATED_OPERATIONAL
2026-01-06 00:00:00,BHARATI,30,45,66.66666666666667,20,10,96.0,54.0,577.9534402431281,48.333333333333336,99.41565902168195,NORMAL,SIMULATED_OPERATIONAL
2026-01-06 01:00:00,BHARATI,30,45,66.66666666666667,20,10,96.0,54.0,578.3872093256039,48.333333333333336,99.41469509038755,NORMAL,SIMULATED_OPERATIONAL
2026-01-06 02:00:00,BHARATI,30,45,66.66666666666667,20,10,96.0,54.0,643.4559473318441,48.333333333333336,99.27009789481812,NORMAL,SIMULATED_OPERATIONAL
2026-01-06 03:00:00,BHARATI,30,45,66.66666666666667,20,10,96.0,54.0,739.3602660862947,48.333333333333336,99.05697718647491,NORMAL,SIMULATED_OPERATIONAL
2026-01-06 04:00:00,BHARATI,30,45,66.66666666666667,20,10,96.0,54.0,695.5521204824098,48.333333333333336,99.1543286211502,NORMAL,SIMULATED_OPERATIONAL
2026-01-06 05:00:00,BHARATI,30,45,66.66666666666667,20,10,96.0,54.0,659.3627828096354,48.333333333333336,99.23474937153415,NORMAL,SIMULATED_OPERATIONAL
2026-01-06 06:00:00,BHARATI,30,45,66.66666666666667,20,10,96.0,54.0,614.6795038623121,48.333333333333336,99.33404554697265,NORMAL,SIMULATED_OPERATIONAL
2026-01-06 07:00:00,BHARATI,30,45,66.66666666666667,20,10,96.0,54.0,573.4452798567754,48.333333333333336,99.42567715587384,NORMAL,SIMULATED_OPERATIONAL
2026-01-06 08:00:00,BHARATI,30,45,66.66666666666667,20,10,96.0,54.0,551.7728599986843,48.333333333333336,99.47383808889181,NORMAL,SIMULATED_OPERATIONAL
2026-01-06 09:00:00,BHARATI,30,45,66.66666666666667,20,10,96.0,54.0,572.3642327854692,48.333333333333336,99.42807948269896,NORMAL,SIMULATED_OPERATIONAL
2026-01-06 10:00:00,BHARATI,30,45,66.66666666666667,20,10,96.0,54.0,620.445088242612,48.333333333333336,99.32123313723864,NORMAL,SIMULATED_OPERATIONAL
2026-01-06 11:00:00,BHARATI,30,45,66.66666666666667,20,10,96.0,54.0,640.3157629818594,48.333333333333336,99.27707608226254,NORMAL,SIMULATED_OPERATIONAL
2026-01-06 12:00:00,BHARATI,30,45,66.66666666666667,20,10,96.0,54.0,640.1098492539916,48.333333333333336,99.27753366832447,NORMAL,SIMULATED_OPERATIONAL
2026-01-06 13:00:00,BHARATI,30,45,66.66666666666667,20,10,96.0,54.0,605.3104292443251,48.333333333333336,99.35486571279039,NORMAL,SIMULATED_OPERATIONAL
2026-01-06 14:00:00,BHARATI,30,45,66.66666666666667,20,10,96.0,54.0,602.3761586222082,48.333333333333336,99.36138631417288,NORMAL,SIMULATED_OPERATIONAL
2026-01-06 15:00:00,BHARATI,30,45,66.66666666666667,20,10,96.0,54.0,614.6280254303452,48.333333333333336,99.33415994348812,NORMAL,SIMULATED_OPERATIONAL
2026-01-06 16:00:00,BHARATI,30,45,66.66666666666667,20,10,96.0,54.0,620.2906529467111,48.333333333333336,99.32157632678509,NORMAL,SIMULATED_OPERATIONAL
2026-01-06 17:00:00,BHARATI,30,45,66.66666666666667,20,10,96.0,54.0,647.0594375695314,48.333333333333336,99.26209013873438,NORMAL,SIMULATED_OPERATIONAL
2026-01-06 18:00:00,BHARATI,30,45,66.66666666666667,20,10,96.0,54.0,643.3529904679101,48.333333333333336,99.27032668784909,NORMAL,SIMULATED_OPERATIONAL
2026-01-06 19:00:00,BHARATI,30,45,66.66666666666667,20,10,96.0,54.0,486.91003572031195,48.333333333333336,99.61797769839932,NORMAL,SIMULATED_OPERATIONAL
2026-01-06 20:00:00,BHARATI,30,45,66.66666666666667,20,10,96.0,54.0,471.31207083432236,48.333333333333336,99.6526398425904,NORMAL,SIMULATED_OPERATIONAL
2026-01-06 21:00:00,BHARATI,30,45,66.66666666666667,20,10,96.0,54.0,470.53989435481793,48.333333333333336,99.65435579032263,NORMAL,SIMULATED_OPERATIONAL
2026-01-06 22:00:00,BHARATI,30,45,66.66666666666667,20,10,96.0,54.0,500.03703587188727,48.333333333333336,99.58880658695136,NORMAL,SIMULATED_OPERATIONAL
2026-01-06 23:00:00,BHARATI,30,45,66.66666666666667,20,10,96.0,54.0,593.5218683238907,48.333333333333336,99.3810625148358,NORMAL,SIMULATED_OPERATIONAL
2026-01-07 00:00:00,BHARATI,30,45,66.66666666666667,20,10,96.0,54.0,627.0858059663501,48.333333333333336,99.30647598674145,NORMAL,SIMULATED_OPERATIONAL
2026-01-07 01:00:00,BHARATI,30,45,66.66666666666667,20,10,96.0,54.0,748.0086426567443,48.333333333333336,99.03775857187391,NORMAL,SIMULATED_OPERATIONAL
2026-01-07 02:00:00,BHARATI,30,45,66.66666666666667,20,10,96.0,54.0,742.5004504362794,48.333333333333336,99.04999899903049,NORMAL,SIMULATED_OPERATIONAL
2026-01-07 03:00:00,BHARATI,30,45,66.66666666666667,20,10,96.0,54.0,807.5177100105527,48.333333333333336,98.90551619997655,NORMAL,SIMULATED_OPERATIONAL
2026-01-07 04:00:00,BHARATI,30,45,66.66666666666667,20,10,96.0,54.0,866.4090361807574,48.333333333333336,98.77464658626499,NORMAL,SIMULATED_OPERATIONAL
2026-01-07 05:00:00,BHARATI,30,45,66.66666666666667,20,10,96.0,54.0,941.9278958762911,48.333333333333336,98.60682689805269,NORMAL,SIMULATED_OPERATIONAL
2026-01-07 06:00:00,BHARATI,30,45,66.66666666666667,20,10,96.0,54.0,879.7934284921677,48.333333333333336,98.74490349223963,NORMAL,SIMULATED_OPERATIONAL
2026-01-07 07:00:00,BHARATI,30,45,66.66666666666667,20,10,96.0,54.0,840.7212986292434,48.333333333333336,98.83173044749057,NORMAL,SIMULATED_OPERATIONAL
2026-01-07 08:00:00,BHARATI,30,45,66.66666666666667,20,10,96.0,54.0,760.9812075124189,48.333333333333336,99.0089306499724,NORMAL,SIMULATED_OPERATIONAL
2026-01-07 09:00:00,BHARATI,30,45,66.66666666666667,20,10,96.0,54.0,695.0373361627402,48.333333333333336,99.15547258630502,NORMAL,SIMULATED_OPERATIONAL
2026-01-07 10:00:00,BHARATI,30,45,66.66666666666667,20,10,96.0,54.0,735.8082542805744,48.333333333333336,99.06487054604317,NORMAL,SIMULATED_OPERATIONAL
