timestamp,station_code,fuel_level_l,fuel_capacity_l,fuel_percentage,fuel_consumption_rate_lph,daily_fuel_consumption_lpd,estimated_runtime_hours,fuel_refill_event,fuel_refill_quantity_l,data_source
2026-01-02 13:00:00,BHARATI,69158.71061902023,100000,69.15871061902023,178.2842590767093,4419.196430959759,387.91260079367817,False,0.0,SIMULATED_OPERATIONAL
2026-01-02 14:00:00,BHARATI,68982.30104484093,100000,68.98230104484094,176.40957417929616,4420.274336777943,391.03490479904383,False,0.0,SIMULATED_OPERATIONAL
2026-01-02 15:00:00,BHARATI,68807.05024903502,100000,68.80705024903503,175.25079580591694,4425.888522070597,392.6204724641365,False,0.0,SIMULATED_OPERATIONAL
2026-01-02 16:00:00,BHARATI,68631.93684511005,100000,68.63193684511005,175.11340392497064,4429.739060715289,391.92851778791413,False,0.0,SIMULATED_OPERATIONAL
2026-01-02 17:00:00,BHARATI,68457.35657884945,100000,68.45735657884944,174.580266260603,4429.330146519287,392.12539907952936,False,0.0,SIMULATED_OPERATIONAL
2026-01-02 18:00:00,BHARATI,68266.81328872705,100000,68.26681328872705,190.54329012239677,4421.240708871167,358.2745592609186,False,0.0,SIMULATED_OPERATIONAL
2026-01-02 19:00:00,BHARATI,68078.74841448187,100000,68.07874841448188,188.0648742451731,4411.470472299392,361.9960861257386,False,0.0,SIMULATED_OPERATIONAL
2026-01-02 20:00:00,BHARATI,67879.72933357158,100000,67.87972933357158,199.01908091028793,4409.607952152829,341.07146421889973,False,0.0,SIMULATED_OPERATIONAL
2026-01-02 21:00:00,BHARATI,67662.09760167793,100000,67.66209760167793,217.63173189364497,4431.066308416219,310.9018019244726,False,0.0,SIMULATED_OPERATIONAL
2026-01-02 22:00:00,BHARATI,67447.47574254694,100000,67.44747574254694,214.62185913098304,4445.129482586333,314.2619116973726,False,0.0,SIMULATED_OPERATIONAL
2026-01-02 23:00:00,BHARATI,67262.69129982378,100000,67.26269129982379,184.78444272316156,4460.925007551189,364.00624591862805,False,0.0,SIMULATED_OPERATIONAL
2026-01-03 00:00:00,BHARATI,67065.91936528694,100000,67.06591936528694,196.7719345368317,4482.24148035983,340.83071614429633,False,0.0,SIMULATED_OPERATIONAL
2026-01-03 01:00:00,BHARATI,66873.09865217024,100000,66.87309865217024,192.82071311670705,4505.15398064519,346.8149120042643,False,0.0,SIMULATED_OPERATIONAL
2026-01-03 02:00:00,BHARATI,66681.85828140916,100000,66.68185828140916,191.24037076108584,4530.510028827815,348.6808669949399,False,0.0,SIMULATED_OPERATIONAL
2026-01-03 03:00:00,BHARATI,66494.62322490357,100000,66.49462322490356,187.2350565056027,4541.487605992235,355.1398144444912,False,0.0,SIMULATED_OPERATIONAL
2026-01-03 04:00:00,BHARATI,66309.60631217738,100000,66.30960631217738,185.01691272618763,4542.121483220438,358.39753963634155,False,0.0,SIMULATED_OPERATIONAL
2026-01-03 05:00:00,BHARATI,66109.78641564213,100000,66.10978641564213,199.81989653524911,4569.688720043389,330.846865412024,False,0.0,SIMULATED_OPERATIONAL
2026-01-03 06:00:00,BHARATI,65911.80323192198,100000,65.91180323192198,197.98318372015146,4591.30328060903,332.91616991616866,False,0.0,SIMULATED_OPERATIONAL
2026-01-03 07:00:00,BHARATI,65692.14031251217,100000,65.69214031251217,219.6629194098008,4601.802840278234,299.05885112069194,False,0.0,SIMULATED_OPERATIONAL
2026-01-03 08:00:00,BHARATI,65483.41735229378,100000,65.48341735229377,208.7229602183952,4616.401939615055,313.7336557692352,False,0.0,SIMULATED_OPERATIONAL
2026-01-03 09:00:00,BHARATI,65276.69427301257,100000,65.27669427301257,206.7230792812104,4614.501479098593,315.76877869652424,False,0.0,SIMULATED_OPERATIONAL
2026-01-03 10:00:00,BHARATI,65075.61428276749,100000,65.07561428276749,201.079990245073,4611.803825506911,323.63048259279503,False,0.0,SIMULATED_OPERATIONAL
2026-01-03 11:00:00,BHARATI,64900.78192842262,100000,64.90078192842262,174.83235434486883,4611.983864903363,371.2172279073779,False,0.0,SIMULATED_OPERATIONAL
2026-01-03 12:00:00,BHARATI,64719.937580164915,100000,64.71993758016491,180.8443482577025,4617.0572979320095,357.8764733523176,False,0.0,SIMULATED_OPERATIONAL
2026-01-03 13:00:00,BHARATI,64544.67366040574,100000,64.54467366040573,175.26391975917804,4614.036958614479,368.2713119111655,False,0.0,SIMULATED_OPERATIONAL
2026-01-03 14:00:00,BHARATI,64360.86187086397,100000,64.36086187086397,183.81178954176494,4621.439173976947,350.1454505791652,False,0.0,SIMULATED_OPERATIONAL
2026-01-03 15:00:00,BHARATI,64178.65571491242,100000,64.17865571491242,182.20615595154885,4628.394534122579,352.2309955980764,False,0.0,SIMULATED_OPERATIONAL
2026-01-03 16:00:00,BHARATI,63987.71860872747,100000,63.98771860872746,190.93710618495206,4644.2182363825605,335.1245857195798,False,0.0,SIMULATED_OPERATIONAL
2026-01-03 17:00:00,BHARATI,63794.93928848599,100000,63.79493928848599,192.77932024147776,4662.417290363435,330.9221093246706,False,0.0,SIMULATED_OPERATIONAL
2026-01-03 18:00:00,BHARATI,63575.011695803034,100000,63.575011695803035,219.92759268295467,4691.801592923993,289.07246662519566,False,0.0,SIMULATED_OPERATIONAL
2026-01-03 19:00:00,BHARATI,63354.71822695733,100000,63.35471822695733,220.29346884570512,4724.030187524525,287.59235831603957,False,0.0,SIMULATED_OPERATIONAL
2026-01-03 20:00:00,BHARATI,63129.50112964272,100000,63.12950112964272,225.2170973146108,4750.228203928848,280.30510064453813,False,0.0,SIMULATED_OPERATIONAL
2026-01-03 21:00:00,BHARATI,62912.032363156795,100000,62.9120323631568,217.46876648591999,4750.065238521122,289.2922665620124,False,0.0,SIMULATED_OPERATIONAL
2026-01-03 22:00:00,BHARATI,62689.51323333659,100000,62.68951323333659,222.5191298202046,4757.962509210345,281.7263993616625,False,0.0,SIMULATED_OPERATIONAL
2026-01-03 23:00:00,BHARATI,62492.50647309938,100000,62.49250647309938,197.0067602372101,4770.184826724393,317.2099596879517,False,0.0,SIMULATED_OPERATIONAL
2026-01-04 00:00:00,BHARATI,62294.86553470368,100000,62.294865534703675,197.64093839570683,4771.053830583268,315.19211576490295,False,0.0,SIMULATED_OPERATIONAL
2026-01-04 01:00:00,BHARATI,62093.64220070896,100000,62.093642200708956,201.2233339947161,4779.456451461277,308.58072455125637,False,0.0,SIMULATED_OPERATIONAL
2026-01-04 02:00:00,BHARATI,61905.677342660965,100000,61.905677342660965,187.9648580479919,4776.1809387481835,329.34708107435154,False,0.0,SIMULATED_OPERATIONAL
2026-01-04 03:00:00,BHARATI,61717.93256347896,100000,61.71793256347895,187.7447791820086,4776.690661424589,328.7331495042357,False,0.0,SIMULATED_OPERATIONAL
2026-01-04 04:00:00,BHARATI,61525.92111274883,100000,61.52592111274883,192.01145073012344,4783.685199428525,320.42839569617615,False,0.0,SIMULATED_OPERATIONAL
2026-01-04 05:00:00,BHARATI,61325.7471552249,100000,61.325747155224896,200.17395752393423,4784.03926041721,306.36226567031,False,0.0,SIMULATED_OPERATIONAL
2026-01-04 06:00:00,BHARATI,61133.28532943025,100000,61.13328532943025,192.46182579464642,4778.517902491705,317.63849832048487,False,0.0,SIMULATED_OPERATIONAL
2026-01-04 07:00:00,BHARATI,60930.13728523033,100000,60.93013728523033,203.14804419991248,4762.003027281817,299.9297262506285,False,0.0,SIMULATED_OPERATIONAL
2026-01-04 08:00:00,BHARATI,60720.781386044444,100000,60.72078138604444,209.35589918588497,4762.635966249307,290.0361614942175,False,0.0,SIMULATED_OPERATIONAL
2026-01-04 09:00:00,BHARATI,60517.65668050878,100000,60.51765668050878,203.12470553566828,4759.037592503764,297.93351094794326,False,0.0,SIMULATED_OPERATIONAL
2026-01-04 10:00:00,BHARATI,60313.36951530081,100000,60.31336951530081,204.28716520796672,4762.244767466658,295.2381734501093,False,0.0,SIMULATED_OPERATIONAL
2026-01-04 11:00:00,BHARATI,60136.73483409942,100000,60.13673483409942,176.63468120138367,4764.047094323173,340.4582521681384,False,0.0,SIMULATED_OPERATIONAL
2026-01-04 12:00:00,BHARATI,59963.23975941616,100000,59.96323975941616,173.49507468325888,4756.69782074873,345.61926250003347,False,0.0,SIMULATED_OPERATIONAL
2026-01-04 13:00:00,BHARATI,59793.861212789896,100000,59.7938612127899,169.37854662626535,4750.812447615816,353.01909482506875,False,0.0,SIMULATED_OPERATIONAL
2026-01-04 14:00:00,BHARATI,59620.2123595856,100000,59.6202123595856,173.64885320429337,4740.649511278345,343.3377834603029,False,0.0,SIMULATED_OPERATIONAL
2026-01-04 15:00:00,BHARATI,59455.38684607602,100000,59.45538684607602,164.8255135095811,4723.268868836378,360.71713401711895,False,0.0,SIMULATED_OPERATIONAL
2026-01-04 16:00:00,BHARATI,59283.85546726543,100000,59.283855467265425,171.53137881058905,4703.863141462014,345.6152214151367,False,0.0,SIMULATED_OPERATIONAL
2026-01-04 17:00:00,BHARATI,59111.661475881796,100000,59.111661475881796,172.19399138363536,4683.277812604172,343.28527378278505,False,0.0,SIMULATED_OPERATIONAL
2026-01-04 18:00:00,BHARATI,58901.66558570531,100000,58.90166558570531,209.9958901764821,4673.3461100977,280.4896111833613,False,0.0,SIMULATED_OPERATIONAL
2026-01-04 19:00:00,BHARATI,58683.155147095575,100000,58.683155147095576,218.51043860973556,4671.56307986173,268.55996226296986,False,0.0,SIMULATED_OPERATIONAL
2026-01-04 20:00:00,BHARATI,58467.65483895638,100000,58.46765483895638,215.50030813918892,4661.846290686308,271.3112354400573,False,0.0,SIMULATED_OPERATIONAL
2026-01-04 21:00:00,BHARATI,58255.64546932213,100000,58.25564546932213,212.00936963425337,4656.386893834642,274.77863629245013,False,0.0,SIMULATED_OPERATIONAL
2026-01-04 22:00:00,BHARATI,58041.02241787343,100000,58.04102241787342,214.6230514487024,4648.490815463139,270.4323791228267,False,0.0,SIMULATED_OPERATIONAL
2026-01-04 23:00:00,BHARATI,57846.81346347046,100000,57.84681346347046,194.2089544029627,4645.693009628892,297.8586319117117,False,0.0,SIMULATED_OPERATIONAL
2026-01-05 00:00:00,BHARATI,57660.043884845596,100000,57.6600438848456,186.7695786248654,4634.8216498580505,308.7228889703619,False,0.0,SIMULATED_OPERATIONAL
2026-01-05 01:00:00,BHARATI,57473.292052810655,100000,57.473292052810656,186.75183203494302,4620.350147898278,307.7522261846238,False,0.0,SIMULATED_OPERATIONAL
2026-01-05 02:00:00,BHARATI,57281.21849808048,100000,57.281218498080484,192.07355473017475,4624.45884458046,298.22543024493524,False,0.0,SIMULATED_OPERATIONAL
2026-01-05 03:00:00,BHARATI,57091.16021308274,100000,57.09116021308274,190.0582849977436,4626.772350396195,300.3876427368611,False,0.0,SIMULATED_OPERATIONAL
2026-01-05 04:00:00,BHARATI,56900.350602407845,100000,56.90035060240785,190.8096106748928,4625.570510340965,298.20484618752454,False,0.0,SIMULATED_OPERATIONAL
2026-01-05 05:00:00,BHARATI,56712.35255242207,100000,56.71235255242207,187.9980499857788,4613.394602802809,301.6645787374502,False,0.0,SIMULATED_OPERATIONAL
2026-01-05 06:00:00,BHARATI,56517.475613642375,100000,56.517475613642375,194.87693877969284,4615.809715787856,290.0162326417444,False,0.0,SIMULATED_OPERATIONAL
2026-01-05 07:00:00,BHARATI,56305.90143483847,100000,56.305901434838475,211.57417880390176,4624.235850391845,266.1284177169171,False,0.0,SIMULATED_OPERATIONAL
2026-01-05 08:00:00,BHARATI,56097.79588965294,100000,56.09779588965294,208.10554518553676,4622.985496391496,269.5641571666862,False,0.0,SIMULATED_OPERATIONAL
2026-01-05 09:00:00,BHARATI,55892.55483921887,100000,55.892554839218874,205.24105043406803,4625.101841289897,272.32639241034235,False,0.0,SIMULATED_OPERATIONAL
2026-01-05 10:00:00,BHARATI,55696.812605605526,100000,55.69681260560552,195.7422336133474,4616.556909695277,284.5416217923838,False,0.0,SIMULATED_OPERATIONAL
2026-01-05 11:00:00,BHARATI,55517.70699115893,100000,55.51770699115893,179.10561444659567,4619.027842940489,309.97189654103653,False,0.0,SIMULATED_OPERATIONAL
2026-01-05 12:00:00,BHARATI,55343.707778063836,100000,55.34370777806384,173.99921309509008,4619.53198135232,318.06872452818885,False,0.0,SIMULATED_OPERATIONAL
2026-01-05 13:00:00,BHARATI,55170.85100579177,100000,55.17085100579177,172.8567722720724,4623.010206998128,319.1708966944852,False,0.0,SIMULATED_OPERATIONAL
2026-01-05 14:00:00,BHARATI,54989.60050668885,100000,54.98960050668885,181.25049910291656,4630.611852896751,303.3900639107481,False,0.0,SIMULATED_OPERATIONAL
2026-01-05 15:00:00,BHARATI,54806.09014060609,100000,54.80609014060609,183.51036608275632,4649.296705469926,298.6539197240258,False,0.0,SIMULATED_OPERATIONAL
2026-01-05 16:00:00,BHARATI,54615.19556002433,100000,54.61519556002433,190.89458058175683,4668.659907241094,286.1013413454846,False,0.0,SIMULATED_OPERATIONAL
2026-01-05 17:00:00,BHARATI,54423.479669443914,100000,54.42347966944391,191.71589058042042,4688.181806437879,283.8756845073023,False,0.0,SIMULATED_OPERATIONAL
2026-01-05 18:00:00,BHARATI,54201.20868546797,100000,54.20120868546797,222.27098397594347,4700.456900237339,243.85193116945126,False,0.0,SIMULATED_OPERATIONAL
2026-01-05 19:00:00,BHARATI,53974.89281747813,100000,53.974892817478135,226.3158679898385,4708.262329617442,238.49362970828713,False,0.0,SIMULATED_OPERATIONAL
2026-01-05 20:00:00,BHARATI,53756.82114153378,100000,53.75682114153378,218.0716759443521,4710.833697422606,246.50987299814,False,0.0,SIMULATED_OPERATIONAL
2026-01-05 21:00:00,BHARATI,53533.05930355869,100000,53.533059303558694,223.76183797508446,4722.586165763437,239.2412387563581,False,0.0,SIMULATED_OPERATIONAL
2026-01-05 22:00:00,BHARATI,53309.25026233954,100000,53.309250262339546,223.8090412191526,4731.772155533887,238.19078072962841,False,0.0,SIMULATED_OPERATIONAL
2026-01-05 23:00:00,BHARATI,53111.13231009456,100000,53.11113231009456,198.11795224498331,4735.681153375908,268.07834276633264,False,0.0,SIMULATED_OPERATIONAL
2026-01-06 00:00:00,BHARATI,52912.399712656246,100000,52.912399712656246,198.73259743831375,4747.644172189356,266.2492233015782,False,0.0,SIMULATED_OPERATIONAL
2026-01-06 01:00:00,BHARATI,52716.905430507686,100000,52.71690543050769,195.49428214856297,4756.386622302976,269.6595770020847,False,0.0,SIMULATED_OPERATIONAL
2026-01-06 02:00:00,BHARATI,52515.74865669439,100000,52.5157486566944,201.15677381329417,4765.469841386095,261.0687557826785,False,0.0,SIMULATED_OPERATIONAL
2026-01-06 03:00:00,BHARATI,52322.85434789805,100000,52.322854347898044,192.89430879634435,4768.305865184696,271.2514157332653,False,0.0,SIMULATED_OPERATIONAL
2026-01-06 04:00:00,BHARATI,52126.54049200728,100000,52.12654049200729,196.31385589077033,4773.810110400574,265.52654806500595,False,0.0,SIMULATED_OPERATIONAL
2026-01-06 05:00:00,BHARATI,51930.71159548214,100000,51.930711595482144,195.82889652514194,4781.6409569399375,265.18410978644766,False,0.0,SIMULATED_OPERATIONAL
2026-01-06 06:00:00,BHARATI,51733.35983482898,100000,51.73335983482898,197.35176065316023,4784.115778813405,262.1378175883052,False,0.0,SIMULATED_OPERATIONAL
2026-01-06 07:00:00,BHARATI,51516.42171661377,100000,51.51642171661377,216.93811821521248,4789.479718224715,237.47058442494247,False,0.0,SIMULATED_OPERATIONAL
2026-01-06 08:00:00,BHARATI,51309.4050374584,100000,51.3094050374584,207.01667915537456,4788.390852194553,247.8515511252529,False,0.0,SIMULATED_OPERATIONAL
2026-01-06 09:00:00,BHARATI,51104.28355029648,100000,51.10428355029648,205.12148716191354,4788.271288922398,249.14154171453083,False,0.0,SIMULATED_OPERATIONAL
2026-01-06 10:00:00,BHARATI,50902.46540501825,100000,50.902465405018255,201.818145278228,4794.347200587279,252.219468843318,False,0.0,SIMULATED_OPERATIONAL
2026-01-06 11:00:00,BHARATI,50721.756128400826,100000,50.72175612840083,180.70927661742348,4795.950862758107,280.68152934828566,False,0.0,SIMULATED_OPERATIONAL
2026-01-06 12:00:00,BHARATI,50546.66734963247,100000,50.54666734963248,175.08877876835254,4797.040428431369,288.6916437775099,False,0.0,SIMULATED_OPERATIONAL
2026-01-06 13:00:00,BHARATI,50369.34043172783,100000,50.369340431727835,177.3269179046414,4801.510574063938,284.0479100799251,False,0.0,SIMULATED_OPERATIONAL
2026-01-06 14:00:00,BHARATI,50186.7134410821,100000,50.1867134410821,182.6269906457296,4802.887065606751,274.8044703777504,False,0.0,SIMULATED_OPERATIONAL
2026-01-06 15:00:00,BHARATI,50009.6546912819,100000,50.0096546912819,177.05874980019593,4796.435449324191,282.44667234867467,False,0.0,SIMULATED_OPERATIONAL
2026-01-06 16:00:00,BHARATI,49826.90719419888,100000,49.82690719419888,182.7474970830251,4788.28836582546,272.6543891956108,False,0.0,SIMULATED_OPERATIONAL
2026-01-06 17:00:00,BHARATI,49633.93443703137,100000,49.63393443703137,192.97275716751278,4789.545232412551,257.2069506886193,False,0.0,SIMULATED_OPERATIONAL
2026-01-06 18:00:00,BHARATI,49417.31246972818,100000,49.41731246972818,216.62196730318516,4783.896215739794,228.1269673844457,False,0.0,SIMULATED_OPERATIONAL
2026-01-06 19:00:00,BHARATI,49199.86874108084,100000,49.19986874108084,217.44372864733958,4775.024076397294,226.26483204247978,False,0.0,SIMULATED_OPERATIONAL
2026-01-06 20:00:00,BHARATI,48973.12556797562,100000,48.97312556797562,226.74317310521727,4783.69557355816,215.98500584293345,False,0.0,SIMULATED_OPERATIONAL
2026-01-06 21:00:00,BHARATI,48745.75529966884,100000,48.74575529966884,227.37026830678445,4787.304003889859,214.38931159590985,False,0.0,SIMULATED_OPERATIONAL
2026-01-06 22:00:00,BHARATI,48522.644660074104,100000,48.52264466007411,223.11063959473356,4786.60560226544,217.48243269891762,False,0.0,SIMULATED_OPERATIONAL
2026-01-06 23:00:00,BHARATI,48326.599777604846,100000,48.32659977760485,196.04488246925837,4784.532532489715,246.5078362103275,False,0.0,SIMULATED_OPERATIONAL
2026-01-07 00:00:00,BHARATI,48129.91427483238,100000,48.12991427483238,196.68550277246794,4782.48543782387,244.70494061024212,False,0.0,SIMULATED_OPERATIONAL
2026-01-07 01:00:00,BHARATI,47933.362277794244,100000,47.933362277794245,196.55199703813295,4783.54315271344,243.87115369015925,False,0.0,SIMULATED_OPERATIONAL
2026-01-07 02:00:00,BHARATI,47741.42149615275,100000,47.741421496152746,191.94078164149892,4774.327160541645,248.72995247733598,False,0.0,SIMULATED_OPERATIONAL
2026-01-07 03:00:00,BHARATI,47558.220725291656,100000,47.55822072529166,183.20077086109043,4764.63362260639,259.5961823837087,False,0.0,SIMULATED_OPERATIONAL
2026-01-07 04:00:00,BHARATI,47375.84834240459,100000,47.37584834240459,182.37238288706376,4750.692149602684,259.7753431326422,False,0.0,SIMULATED_OPERATIONAL
2026-01-07 05:00:00,BHARATI,47199.807812163795,100000,47.19980781216379,176.0405302407968,4730.903783318338,268.1189823025504,False,0.0,SIMULATED_OPERATIONAL
2026-01-07 06:00:00,BHARATI,47020.72715086689,100000,47.02072715086689,179.08066129690295,4712.6326839620815,262.56730799597557,False,0.0,SIMULATED_OPERATIONAL
2026-01-07 07:00:00,BHARATI,46816.1200310432,100000,46.816120031043205,204.6071198236926,4700.301685570562,228.8098286676635,False,0.0,SIMULATED_OPERATIONAL
2026-01-07 08:00:00,BHARATI,46616.20797057734,100000,46.61620797057734,199.9120604658612,4693.197066881048,233.18357012551502,False,0.0,SIMULATED_OPERATIONAL
2026-01-07 09:00:00,BHARATI,46414.77121021508,100000,46.41477121021508,201.43676036226316,4689.512340081398,230.41857467695033,False,0.0,SIMULATED_OPERATIONAL
2026-01-07 10:00:00,BHARATI,46223.30118044885,100000,46.22330118044885,191.4700297662377,4679.164224569407,241.41272259100833,False,0.0,SIMULATED_OPERATIONAL
2026-01-07 11:00:00,BHARATI,46055.66108807226,100000,46.055661088072256,167.6400923765899,4666.095040328574,274.7293945926249,False,0.0,SIMULATED_OPERATIONAL
2026-01-07 12:00:00,BHARATI,45883.58792742746,100000,45.883587927427456,172.07316064479474,4663.079422205016,266.65162513137955,False,0.0,SIMULATED_OPERATIONAL
2026-01-07 13:00:00,BHARATI,45697.5385094549,100000,45.697538509454894,186.04941797256157,4671.801922272936,245.6204325035531,False,0.0,SIMULATED_OPERATIONAL
2026-01-07 14:00:00,BHARATI,45519.59923533169,100000,45.51959923533169,177.93927412320784,4667.114205750415,255.8153586926135,False,0.0,SIMULATED_OPERATIONAL
2026-01-07 15:00:00,BHARATI,45338.03196832396,100000,45.33803196832396,181.56726700773345,4671.622722957953,249.70377489017824,False,0.0,SIMULATED_OPERATIONAL
2026-01-07 16:00:00,BHARATI,45153.97851998503,100000,45.15397851998503,184.05344833893045,4672.928674213857,245.33079345970717,False,0.0,SIMULATED_OPERATIONAL
2026-01-07 17:00:00,BHARATI,44962.14664172098,100000,44.96214664172098,191.83187826405185,4671.787795310397,234.3830808966573,False,0.0,SIMULATED_OPERATIONAL
2026-01-07 18:00:00,BHARATI,44758.70720215201,100000,44.758707202152,203.439439568975,4658.605267576187,220.0099808423667,False,0.0,SIMULATED_OPERATIONAL
2026-01-07 19:00:00,BHARATI,44558.549625938685,100000,44.55854962593868,200.1575762133224,4641.31911514217,222.61735213284868,False,0.0,SIMULATED_OPERATIONAL
